long,lat
-77.0084519521677,39.6319417905658
-76.9882591604643,39.6887267734343
-77.5090565397975,38.4134688381412
-77.4901999675145,38.468898144814
-77.4712914700513,38.5243904918597
-77.4523308329925,38.5799458816849
-77.4333178406919,38.6355643163165
-77.4142522762636,38.691245797399
-77.3951339215733,38.746990326193
-77.3759625572295,38.8027979035729
-77.3567379625742,38.8586685300247
-77.3374599156742,38.9146022056444
-77.3181281933114,38.9705989301353
-77.2987425709741,39.0266587028066
-77.2793028228476,39.0827815225707
-77.2598087218045,39.1389673879415
-77.2402600393955,39.1952162970321
-77.2206565458398,39.2515282475527
-77.2009980100155,39.3079032368086
-77.1812841994498,39.3643412616977
-77.1615148803094,39.4208423187088
-77.1416898173904,39.4774064039192
-77.1218087741083,39.5340335129925
-77.1018715124884,39.5907236411763
-77.0818777931551,39.6474767833005
-77.061827375322,39.7042929337745
-77.5794922616116,38.4282301408637
-77.5607705140424,38.4836886180648
-77.5419971821903,38.539210213289
-77.523172052863,38.5947949292549
-77.504294911643,38.6504427683029
-77.4853655428791,38.7061537323929
-77.4663837296775,38.7619278231024
-77.447349253893,38.8177650416246
-77.4282618961197,38.8736653887663
-77.4091214356823,38.9296288649457
-77.389927650627,38.9856554701905
-77.3706803177121,39.0417452041356
-77.3513792123987,39.0978980660215
-77.3320241088415,39.1541140546916
-77.3126147798793,39.2103931685907
-77.2931509970255,39.2667354057622
-77.2736325304586,39.3231407638467
-77.2540591490123,39.3796092400794
-77.2344306201658,39.4361408312881
-77.2147467100342,39.492735533891
-77.1950071833582,39.5493933438945
-77.1752118034945,39.6061142568914
-77.1553603324053,39.6628982680582
-77.1354525306484,39.719745372153
-77.6499793555313,38.4428824175792
-77.6313926446504,38.4983698615445
-77.6127546916003,38.5539205007112
-77.5940652844204,38.6095343381081
-77.5753242099308,38.6652113763878
-77.5565312537237,38.7209516178239
-77.5376862001546,38.7767550643096
-77.5187888323336,38.8326217173553
-77.499838932116,38.888551578087
-77.4808362800938,38.9445446472437
-77.4617806555862,39.0006009251758
-77.4426718366308,39.0567204118428
-77.4235095999742,39.1129031068114
-77.4042937210625,39.1691490092532
-77.3850239740322,39.2254581179428
-77.3657001317003,39.2818304312558
-77.3463219655554,39.3382659471662
-77.3268892457474,39.394764663245
-77.3074017410782,39.4513265766575
-77.2878592189916,39.5079516841612
-77.2682614455634,39.564639982104
-77.248608185492,39.6213914664219
-77.2288992020875,39.6782061326366
-77.2091342572621,39.7350839758535
-77.7205174806697,38.4574255672953
-77.7020660172258,38.512941773812
-77.683563654937,38.5685212522336
-77.6650101830829,38.6241640058977
-77.64640538973,38.6798700377675
-77.6277490617227,38.7356393504289
-77.6090409846747,38.7914719460892
-77.5902809429602,38.8473678265746
-77.5714687197049,38.9033269933287
-77.5526040967769,38.9593494474098
-77.5336868547779,39.0154351894895
-77.5147167730341,39.0715842198502
-77.4956936295866,39.1277965383834
-77.4766172011824,39.1840721445873
-77.457487263265,39.2404110375651
-77.4383035899651,39.2968132160224
-77.4190659540906,39.3532786782657
-77.3997741271176,39.4098074221997
-77.3804278791801,39.4663994453258
-77.3610269790607,39.5230547447394
-77.3415711941806,39.5797733171281
-77.3220602905896,39.6365551587696
-77.3024940329559,39.6934002655291
-77.2828721845563,39.7503086328579
-77.7911062949381,38.4718594896629
-77.7727902884455,38.5274042540718
-77.7544237276367,38.5830123666116
-77.7360064030406,38.6386838309274
-77.7175381039784,38.6944186502913
-77.6990186185557,38.7502168276002
-77.6804477336532,38.8060783653737
-77.6618252349181,38.8620032657525
-77.6431509067553,38.9179915304961
-77.6244245323183,38.9740431609807
-77.6056458935004,39.0301581581974
-77.5868147709254,39.0863365227502
-77.5679309439383,39.1425782548536
-77.5489941905965,39.198883354331
-77.5300042876601,39.2552518206123
-77.5109610105824,39.311683652732
-77.4918641335008,39.3681788493269
-77.4727134292269,39.4247374086346
-77.4535086692369,39.4813593284904
-77.4342496236621,39.5380446063262
-77.4149360612787,39.5947932391677
-77.3955677494979,39.6516052236326
-77.3761444543565,39.7084805559282
-77.356665940506,39.7654192318498
-77.8617454550518,38.4861840849791
-77.8435651137815,38.5417572021769
-77.8253345639226,38.5973937432517
-77.8070535972616,38.6530937121544
-77.7887220043833,38.7088571124646
-77.770339574663,38.7646839473884
-77.7519060962572,38.8205742197567
-77.7334213560952,38.8765279320225
-77.7148851398698,38.9325450862601
-77.6962972320292,38.9886256841618
-77.677657415767,39.0447697270369
-77.658965473014,39.1009772158089
-77.6402211844286,39.1572481510143
-77.6214243293876,39.2135825327998
-77.602574685977,39.2699803609205
-77.5836720309826,39.3264416347381
-77.5647161398807,39.3829663532185
-77.5457067868281,39.4395545149299
-77.5266437446529,39.4962061180405
-77.5075267848447,39.5529211603167
-77.4883556775447,39.6096996391208
-77.4691301915361,39.6665415514089
-77.4498500942336,39.7234468937289
-77.430515151674,39.780415662218
-77.9324346165357,38.5003992541902
-77.9143901475072,38.5560005186322
-77.8962958168106,38.6116652822145
-77.8781514174981,38.6673935491925
-77.8599567414272,38.7231853234518
-77.8417115792512,38.7790406085061
-77.8234157204115,38.8349594074957
-77.8050689531279,38.8909417231849
-77.7866710643907,38.9469875579607
-77.768221839951,39.0030969138303
-77.7497210643124,39.0592697924193
-77.7311685207215,39.1155061949695
-77.7125639911594,39.1718061223374
-77.6939072563316,39.2281695749915
-77.6751980956594,39.2845965530107
-77.6564362872707,39.3410870560821
-77.6376216079898,39.3976410834989
-77.6187538333287,39.4542586341586
-77.599832737477,39.5109397065605
-77.5808580932926,39.567684298804
-77.5618296722915,39.6244924085862
-77.5427472446384,39.6813640332001
-77.5236105791365,39.7382991695321
-77.5044194432176,39.7952978140604
-78.0031734337304,38.5145048988949
-77.9852650427034,38.5701341045971
-77.9673071381151,38.625826884218
-77.9492995142926,38.6815832423155
-77.9312419643739,38.7374031830797
-77.9131342802998,38.7932867103304
-77.8949762528046,38.8492338275157
-77.876767671408,38.9052445377097
-77.858508324406,38.9613188436104
-77.8401979988622,39.0174567475383
-77.8218364805989,39.0736582514336
-77.8034235541879,39.1299233568551
-77.7849590029417,39.1862520649773
-77.7664426089042,39.2426443765892
-77.7478741528413,39.2991002920916
-77.729253414232,39.3556198114955
-77.7105801712587,39.4122029344199
-77.6918542007979,39.4688496600896
-77.6730752784104,39.5255599873337
-77.654243178332,39.5823339145826
-77.6353576734634,39.6391714398667
-77.6164185353609,39.6960725608142
-77.5974255342261,39.7530372746485
-77.5783784388961,39.8100655781867
-78.0739615597986,38.5285009213466
-78.0561894512641,38.5841578618887
-78.0383681784556,38.6398784506399
-78.0204975369835,38.6956626924594
-78.0025773212752,38.75151059184
-77.9846073245669,38.8074221529061
-77.9665873388952,38.863397379412
-77.948517155088,38.9194362747397
-77.9303965627562,38.9755388418971
-77.9122253502846,39.0317050835158
-77.8940033048232,39.0879350018497
-77.8757302122781,39.1442285987721
-77.8574058573025,39.2005858757746
-77.8390300232876,39.2570068339647
-77.8206024923535,39.3134914740634
-77.8021230453397,39.3700397964041
-77.783591461796,39.4266518009298
-77.7650075199729,39.4833274871913
-77.7463709968122,39.5400668543451
-77.7276816679373,39.5968699011516
-77.7089393076435,39.6537366259727
-77.6901436888884,39.7106670267697
-77.6712945832819,39.7676611011016
-77.6523917610765,39.8247188461228
-78.1447986467308,38.5423872244571
-78.1271630239029,38.5980716929846
-78.1094785872628,38.6538198835214
-78.0917451337121,38.7096318012262
-78.0739624589764,38.7655074508928
-78.0561303575961,38.8214468369489
-78.0382486229183,38.8774499634531
-78.0203170470883,38.9335168340939
-78.0023354210403,38.9896474521871
-77.9843035344895,39.0458418206744
-77.9662211759225,39.1020999421209
-77.9480881325884,39.1584218187136
-77.9299041904906,39.2148074522589
-77.9116691343768,39.2712568441813
-77.8933827477303,39.3277699955207
-77.8750448127607,39.3843469069309
-77.8566551103945,39.4409875786771
-77.8382134202658,39.4976920106344
-77.8197195207069,39.5544602022855
-77.8011731887385,39.6112921527185
-77.7825742000602,39.6681878606252
-77.7639223290409,39.7251473242987
-77.7452173487088,39.7821705416315
-77.7264590307416,39.8392575101135
