,property_title,url,address,listing_class,plan_name,bedrooms,bathrooms,unit,price,size_sqft
3073,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Cedar Town Home,3,2.5,05OC2305,2972.0,1272.0
3074,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Cedar Town Home,3,2.5,05OC3201,2749.0,1272.0
3075,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Spruce Town Home,3,2.5,38MW342A,2895.0,1330.0
3076,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Spruce Town Home,3,2.5,86BR392A,3095.0,1330.0
3077,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Spruce Town Home,3,2.5,42LT046A,3095.0,1330.0
3078,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Oak,1,1,05OC3213,1851.0,824.0
3079,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Oak,1,1,61ET2343,1842.0,824.0
3080,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Oak,1,1,02ET2998,1842.0,824.0
3081,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Maple,1,1,65BR367B,1867.0,832.0
3082,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Maple,1,1,42LT044B,1917.0,832.0
3083,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Maple,1,1,26MW328B,1862.0,832.0
3084,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Dogwood,1,1,24MW-303,1822.0,819.0
3085,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Dogwood,1,1,05OC-101,1837.0,819.0
3086,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Dogwood,1,1,51OC-103,1871.0,779.0
3087,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Chestnut,2,2,68ET-301,2335.0,1110.0
3088,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Chestnut,2,2,37OC-102,2207.0,1050.0
3089,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Chestnut,2,2,35OC-103,2192.0,1036.0
3090,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Redwood Town Home,2,2.5,34CC336A,2842.0,1290.0
3091,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Redwood Town Home,2,2.5,42LT046C,2872.0,1290.0
3092,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Hawthorne,2,2,53LT-402,2474.0,1289.0
3093,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Hawthorne,2,2,23WC-404,2480.0,1289.0
3094,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Hawthorne,2,2,22WC-102,2526.0,1289.0
3095,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Cypress Town Home,2,2,60ET2403,2601.0,1148.0
3096,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Cypress Town Home,2,2,49LT3043,2601.0,1148.0
3097,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Chestnut Loft,2,2,43CC-401,2721.0,1305.0
3098,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Cedar Town Home,3,2.5,61ET3057,2962.0,1272.0
3099,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Cedar Town Home,3,2.5,05OC2305,2972.0,1272.0
3100,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Cedar Town Home,3,2.5,05OC3201,2749.0,1272.0
3101,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Spruce Town Home,3,2.5,38MW342A,2895.0,1330.0
3102,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Spruce Town Home,3,2.5,86BR392A,3095.0,1330.0
3103,Woodland Park,https://www.apartments.com/woodland-park-herndon-va/cywwgpd/,"13025 Elm Tree Dr, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Spruce Town Home,3,2.5,42LT046A,3095.0,1330.0
3104,The Cosmopolitan at Lorton Station,https://www.apartments.com/the-cosmopolitan-at-lorton-station-lorton-va/fl4hsrs/,"9030 Lorton Station Blvd, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']","1 Bed, 1 Bath 713 SF A2",1,1,9030-449,2186.0,801.0
3105,The Cosmopolitan at Lorton Station,https://www.apartments.com/the-cosmopolitan-at-lorton-station-lorton-va/fl4hsrs/,"9030 Lorton Station Blvd, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']","1 Bed, 1 Bath 727 SF A3",1,1,9040-215,2123.0,727.0
3106,The Cosmopolitan at Lorton Station,https://www.apartments.com/the-cosmopolitan-at-lorton-station-lorton-va/fl4hsrs/,"9030 Lorton Station Blvd, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']","1 Bed, 1 Bath 727 SF A3",1,1,9042-113,2123.0,727.0
3107,The Cosmopolitan at Lorton Station,https://www.apartments.com/the-cosmopolitan-at-lorton-station-lorton-va/fl4hsrs/,"9030 Lorton Station Blvd, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']","1 Bed, 1 Bath 711 SF A1",1,1,9030-261,2118.0,740.0
3108,The Cosmopolitan at Lorton Station,https://www.apartments.com/the-cosmopolitan-at-lorton-station-lorton-va/fl4hsrs/,"9030 Lorton Station Blvd, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']","2 Bed, 2 Bath 1090 SF B5",2,2,9044-106,2502.0,1090.0
3109,The Cosmopolitan at Lorton Station,https://www.apartments.com/the-cosmopolitan-at-lorton-station-lorton-va/fl4hsrs/,"9030 Lorton Station Blvd, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']","2 Bed, 2 Bath 1101 SF B6",2,2,9040-216,2492.0,1101.0
3110,The Cosmopolitan at Lorton Station,https://www.apartments.com/the-cosmopolitan-at-lorton-station-lorton-va/fl4hsrs/,"9030 Lorton Station Blvd, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']","2 Bed, 2 Bath 1101 SF B6",2,2,9044-305,2507.0,1101.0
3111,The Cosmopolitan at Lorton Station,https://www.apartments.com/the-cosmopolitan-at-lorton-station-lorton-va/fl4hsrs/,"9030 Lorton Station Blvd, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']","1 Bed, 1 Bath 713 SF A2",1,1,9030-449,2186.0,801.0
3112,The Cosmopolitan at Lorton Station,https://www.apartments.com/the-cosmopolitan-at-lorton-station-lorton-va/fl4hsrs/,"9030 Lorton Station Blvd, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']","1 Bed, 1 Bath 727 SF A3",1,1,9040-215,2123.0,727.0
3113,The Cosmopolitan at Lorton Station,https://www.apartments.com/the-cosmopolitan-at-lorton-station-lorton-va/fl4hsrs/,"9030 Lorton Station Blvd, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']","1 Bed, 1 Bath 727 SF A3",1,1,9042-113,2123.0,727.0
3114,The Cosmopolitan at Lorton Station,https://www.apartments.com/the-cosmopolitan-at-lorton-station-lorton-va/fl4hsrs/,"9030 Lorton Station Blvd, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']","1 Bed, 1 Bath 711 SF A1",1,1,9030-261,2118.0,740.0
3115,The Cosmopolitan at Lorton Station,https://www.apartments.com/the-cosmopolitan-at-lorton-station-lorton-va/fl4hsrs/,"9030 Lorton Station Blvd, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']","2 Bed, 2 Bath 1090 SF B5",2,2,9044-106,2502.0,1090.0
3116,The Cosmopolitan at Lorton Station,https://www.apartments.com/the-cosmopolitan-at-lorton-station-lorton-va/fl4hsrs/,"9030 Lorton Station Blvd, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']","2 Bed, 2 Bath 1101 SF B6",2,2,9040-216,2492.0,1101.0
3117,The Cosmopolitan at Lorton Station,https://www.apartments.com/the-cosmopolitan-at-lorton-station-lorton-va/fl4hsrs/,"9030 Lorton Station Blvd, Lorton, VA 22079","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']","2 Bed, 2 Bath 1101 SF B6",2,2,9044-305,2507.0,1101.0
3118,St. Johns Wood,https://www.apartments.com/st-johns-wood-reston-va/fxybz8v/,"11555 Olde Tiverton Cir, Reston, VA 20194","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 bed/1 bath - 797 sq ft,1,1,48-105,2018.0,797.0
3119,St. Johns Wood,https://www.apartments.com/st-johns-wood-reston-va/fxybz8v/,"11555 Olde Tiverton Cir, Reston, VA 20194","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 bed/1 bath - 797 sq ft,1,1,23-102,1875.0,797.0
3120,St. Johns Wood,https://www.apartments.com/st-johns-wood-reston-va/fxybz8v/,"11555 Olde Tiverton Cir, Reston, VA 20194","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 bed/1 bath - 797 sq ft,1,1,43-105,1998.0,797.0
3121,St. Johns Wood,https://www.apartments.com/st-johns-wood-reston-va/fxybz8v/,"11555 Olde Tiverton Cir, Reston, VA 20194","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 bed/1 bath w/ closed den - 907 sq ft,1,1,48-206,2125.0,907.0
3122,St. Johns Wood,https://www.apartments.com/st-johns-wood-reston-va/fxybz8v/,"11555 Olde Tiverton Cir, Reston, VA 20194","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 bed/1 bath w/ closed den - 907 sq ft,1,1,37-301,2125.0,907.0
3123,St. Johns Wood,https://www.apartments.com/st-johns-wood-reston-va/fxybz8v/,"11555 Olde Tiverton Cir, Reston, VA 20194","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 bed/1 bath w/ closed den - 907 sq ft,1,1,38-206,2125.0,907.0
3124,St. Johns Wood,https://www.apartments.com/st-johns-wood-reston-va/fxybz8v/,"11555 Olde Tiverton Cir, Reston, VA 20194","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 bed/1 bath w/open den - 842 sq ft,1,1,30-201,2075.0,842.0
3125,St. Johns Wood,https://www.apartments.com/st-johns-wood-reston-va/fxybz8v/,"11555 Olde Tiverton Cir, Reston, VA 20194","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2 bed/2 bath - 1003 sq ft,2,2,32-204,2416.0,1003.0
3126,St. Johns Wood,https://www.apartments.com/st-johns-wood-reston-va/fxybz8v/,"11555 Olde Tiverton Cir, Reston, VA 20194","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2 bed/2 bath - 1003 sq ft,2,2,43-204,2436.0,1003.0
3127,St. Johns Wood,https://www.apartments.com/st-johns-wood-reston-va/fxybz8v/,"11555 Olde Tiverton Cir, Reston, VA 20194","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2 bed/2 bath - 1003 sq ft,2,2,26-303,2421.0,1003.0
3128,St. Johns Wood,https://www.apartments.com/st-johns-wood-reston-va/fxybz8v/,"11555 Olde Tiverton Cir, Reston, VA 20194","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",3 bed/2 bath - 1167 sq ft,3,2,24-201,2573.0,1167.0
3129,St. Johns Wood,https://www.apartments.com/st-johns-wood-reston-va/fxybz8v/,"11555 Olde Tiverton Cir, Reston, VA 20194","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 bed/1 bath - 797 sq ft,1,1,48-105,2018.0,797.0
3130,St. Johns Wood,https://www.apartments.com/st-johns-wood-reston-va/fxybz8v/,"11555 Olde Tiverton Cir, Reston, VA 20194","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 bed/1 bath - 797 sq ft,1,1,23-102,1875.0,797.0
3131,St. Johns Wood,https://www.apartments.com/st-johns-wood-reston-va/fxybz8v/,"11555 Olde Tiverton Cir, Reston, VA 20194","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 bed/1 bath - 797 sq ft,1,1,43-105,1998.0,797.0
3132,St. Johns Wood,https://www.apartments.com/st-johns-wood-reston-va/fxybz8v/,"11555 Olde Tiverton Cir, Reston, VA 20194","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 bed/1 bath w/ closed den - 907 sq ft,1,1,48-206,2125.0,907.0
3133,St. Johns Wood,https://www.apartments.com/st-johns-wood-reston-va/fxybz8v/,"11555 Olde Tiverton Cir, Reston, VA 20194","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 bed/1 bath w/ closed den - 907 sq ft,1,1,37-301,2125.0,907.0
3134,St. Johns Wood,https://www.apartments.com/st-johns-wood-reston-va/fxybz8v/,"11555 Olde Tiverton Cir, Reston, VA 20194","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 bed/1 bath w/ closed den - 907 sq ft,1,1,38-206,2125.0,907.0
3135,St. Johns Wood,https://www.apartments.com/st-johns-wood-reston-va/fxybz8v/,"11555 Olde Tiverton Cir, Reston, VA 20194","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 bed/1 bath w/open den - 842 sq ft,1,1,30-201,2075.0,842.0
3136,St. Johns Wood,https://www.apartments.com/st-johns-wood-reston-va/fxybz8v/,"11555 Olde Tiverton Cir, Reston, VA 20194","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2 bed/2 bath - 1003 sq ft,2,2,32-204,2416.0,1003.0
3137,St. Johns Wood,https://www.apartments.com/st-johns-wood-reston-va/fxybz8v/,"11555 Olde Tiverton Cir, Reston, VA 20194","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2 bed/2 bath - 1003 sq ft,2,2,43-204,2436.0,1003.0
3138,St. Johns Wood,https://www.apartments.com/st-johns-wood-reston-va/fxybz8v/,"11555 Olde Tiverton Cir, Reston, VA 20194","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2 bed/2 bath - 1003 sq ft,2,2,26-303,2421.0,1003.0
3139,St. Johns Wood,https://www.apartments.com/st-johns-wood-reston-va/fxybz8v/,"11555 Olde Tiverton Cir, Reston, VA 20194","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",3 bed/2 bath - 1167 sq ft,3,2,24-201,2573.0,1167.0
3140,Reston Glade,https://www.apartments.com/reston-glade-reston-va/2ce8k99/,"12265 Laurel Glade Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Anne,1,1,55-201,1985.0,712.0
3141,Reston Glade,https://www.apartments.com/reston-glade-reston-va/2ce8k99/,"12265 Laurel Glade Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Fairfax,2,1,65-303,2130.0,900.0
3142,Reston Glade,https://www.apartments.com/reston-glade-reston-va/2ce8k99/,"12265 Laurel Glade Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Fairfax,2,1,42-102,2155.0,900.0
3143,Reston Glade,https://www.apartments.com/reston-glade-reston-va/2ce8k99/,"12265 Laurel Glade Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Fairfax,2,1,60-301,2190.0,900.0
3144,Reston Glade,https://www.apartments.com/reston-glade-reston-va/2ce8k99/,"12265 Laurel Glade Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Newport,3,1,62-204,2135.0,1050.0
3145,Reston Glade,https://www.apartments.com/reston-glade-reston-va/2ce8k99/,"12265 Laurel Glade Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Newport,3,1,54-303,2125.0,1050.0
3146,Reston Glade,https://www.apartments.com/reston-glade-reston-va/2ce8k99/,"12265 Laurel Glade Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Anne,1,1,55-201,1985.0,712.0
3147,Reston Glade,https://www.apartments.com/reston-glade-reston-va/2ce8k99/,"12265 Laurel Glade Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Fairfax,2,1,65-303,2130.0,900.0
3148,Reston Glade,https://www.apartments.com/reston-glade-reston-va/2ce8k99/,"12265 Laurel Glade Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Fairfax,2,1,42-102,2155.0,900.0
3149,Reston Glade,https://www.apartments.com/reston-glade-reston-va/2ce8k99/,"12265 Laurel Glade Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Fairfax,2,1,60-301,2190.0,900.0
3150,Reston Glade,https://www.apartments.com/reston-glade-reston-va/2ce8k99/,"12265 Laurel Glade Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Newport,3,1,62-204,2135.0,1050.0
3151,Reston Glade,https://www.apartments.com/reston-glade-reston-va/2ce8k99/,"12265 Laurel Glade Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Newport,3,1,54-303,2125.0,1050.0
3152,Vantage Mosaic,https://www.apartments.com/vantage-mosaic-falls-church-va/cxtmkjf/,"8190 Strawberry Ln, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 Bed 1 Bath,1,1,N428,2199.0,662.0
3153,Vantage Mosaic,https://www.apartments.com/vantage-mosaic-falls-church-va/cxtmkjf/,"8190 Strawberry Ln, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 Bed 1 Bath,1,1,N326,2199.0,662.0
3154,Vantage Mosaic,https://www.apartments.com/vantage-mosaic-falls-church-va/cxtmkjf/,"8190 Strawberry Ln, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 Bed 1 Bath,1,1,N132,2289.0,803.0
3155,Vantage Mosaic,https://www.apartments.com/vantage-mosaic-falls-church-va/cxtmkjf/,"8190 Strawberry Ln, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 Bed 1 Bath,1,1,N112,2239.0,759.0
3156,Vantage Mosaic,https://www.apartments.com/vantage-mosaic-falls-church-va/cxtmkjf/,"8190 Strawberry Ln, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 Bed 1 Bath,1,1,N204,2239.0,759.0
3157,Vantage Mosaic,https://www.apartments.com/vantage-mosaic-falls-church-va/cxtmkjf/,"8190 Strawberry Ln, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2 Bed 2 Bath,2,2,N119,3006.0,1063.0
3158,Vantage Mosaic,https://www.apartments.com/vantage-mosaic-falls-church-va/cxtmkjf/,"8190 Strawberry Ln, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2 Bed 2 Bath,2,2,N124,2992.0,1063.0
3159,Vantage Mosaic,https://www.apartments.com/vantage-mosaic-falls-church-va/cxtmkjf/,"8190 Strawberry Ln, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2 Bed 2 Bath,2,2,N514,3392.0,1063.0
3160,Vantage Mosaic,https://www.apartments.com/vantage-mosaic-falls-church-va/cxtmkjf/,"8190 Strawberry Ln, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 Bed 1 Bath,1,1,N428,2199.0,662.0
3161,Vantage Mosaic,https://www.apartments.com/vantage-mosaic-falls-church-va/cxtmkjf/,"8190 Strawberry Ln, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 Bed 1 Bath,1,1,N326,2199.0,662.0
3162,Vantage Mosaic,https://www.apartments.com/vantage-mosaic-falls-church-va/cxtmkjf/,"8190 Strawberry Ln, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 Bed 1 Bath,1,1,N132,2289.0,803.0
3163,Vantage Mosaic,https://www.apartments.com/vantage-mosaic-falls-church-va/cxtmkjf/,"8190 Strawberry Ln, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 Bed 1 Bath,1,1,N112,2239.0,759.0
3164,Vantage Mosaic,https://www.apartments.com/vantage-mosaic-falls-church-va/cxtmkjf/,"8190 Strawberry Ln, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 Bed 1 Bath,1,1,N204,2239.0,759.0
3165,Vantage Mosaic,https://www.apartments.com/vantage-mosaic-falls-church-va/cxtmkjf/,"8190 Strawberry Ln, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2 Bed 2 Bath,2,2,N119,3006.0,1063.0
3166,Vantage Mosaic,https://www.apartments.com/vantage-mosaic-falls-church-va/cxtmkjf/,"8190 Strawberry Ln, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2 Bed 2 Bath,2,2,N124,2992.0,1063.0
3167,Vantage Mosaic,https://www.apartments.com/vantage-mosaic-falls-church-va/cxtmkjf/,"8190 Strawberry Ln, Falls Church, VA 22042","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2 Bed 2 Bath,2,2,N514,3392.0,1063.0
3168,The Elms at Centreville,https://www.apartments.com/the-elms-at-centreville-centreville-va/wlj3hvk/,"13840 Braddock Springs Rd, Centreville, VA 20121","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Attleboro,1,1,819G,2590.0,788.0
3169,The Elms at Centreville,https://www.apartments.com/the-elms-at-centreville-centreville-va/wlj3hvk/,"13840 Braddock Springs Rd, Centreville, VA 20121","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Attleboro,1,1,837C,2070.0,788.0
3170,The Elms at Centreville,https://www.apartments.com/the-elms-at-centreville-centreville-va/wlj3hvk/,"13840 Braddock Springs Rd, Centreville, VA 20121","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Attleboro,1,1,814C,2064.0,788.0
3171,The Elms at Centreville,https://www.apartments.com/the-elms-at-centreville-centreville-va/wlj3hvk/,"13840 Braddock Springs Rd, Centreville, VA 20121","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Brewster,2,1,818F,2165.0,920.0
3172,The Elms at Centreville,https://www.apartments.com/the-elms-at-centreville-centreville-va/wlj3hvk/,"13840 Braddock Springs Rd, Centreville, VA 20121","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Brewster,2,1,818K,2174.0,920.0
3173,The Elms at Centreville,https://www.apartments.com/the-elms-at-centreville-centreville-va/wlj3hvk/,"13840 Braddock Springs Rd, Centreville, VA 20121","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Brewster,2,1,838L,2124.0,920.0
3174,The Elms at Centreville,https://www.apartments.com/the-elms-at-centreville-centreville-va/wlj3hvk/,"13840 Braddock Springs Rd, Centreville, VA 20121","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Chilmark,2,2,826F,2223.0,1017.0
3175,The Elms at Centreville,https://www.apartments.com/the-elms-at-centreville-centreville-va/wlj3hvk/,"13840 Braddock Springs Rd, Centreville, VA 20121","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Chilmark,2,2,855H,2273.0,1017.0
3176,The Elms at Centreville,https://www.apartments.com/the-elms-at-centreville-centreville-va/wlj3hvk/,"13840 Braddock Springs Rd, Centreville, VA 20121","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Chilmark,2,2,808E,2217.0,1017.0
3177,The Elms at Centreville,https://www.apartments.com/the-elms-at-centreville-centreville-va/wlj3hvk/,"13840 Braddock Springs Rd, Centreville, VA 20121","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",The Chilmark with Sunroom,2,2,816C,2319.0,1147.0
