,property_title,url,address,listing_class,plan_name,available,price_range,bedrooms,bathrooms,area_sq_ft,detail_text
4747,Reserve at Regency Park,https://www.apartments.com/reserve-at-regency-park-centreville-va/40f7zgl/,"14411 Newton Patent Ct, Centreville, VA 20120","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",St. James,False,Call for Rent,2,2,"1,168","2 beds, 2 baths, 1,168 sq ft not available"
4748,Reserve at Regency Park,https://www.apartments.com/reserve-at-regency-park-centreville-va/40f7zgl/,"14411 Newton Patent Ct, Centreville, VA 20120","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Imperial,False,Call for Rent,2,2,"1,044","2 beds, 2 baths, 1,044 sq ft not available"
4749,Reserve at Regency Park,https://www.apartments.com/reserve-at-regency-park-centreville-va/40f7zgl/,"14411 Newton Patent Ct, Centreville, VA 20120","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Kensington,False,Call for Rent,2,2,"1,084","2 beds, 2 baths, 1,084 sq ft not available"
4750,Reserve at Regency Park,https://www.apartments.com/reserve-at-regency-park-centreville-va/40f7zgl/,"14411 Newton Patent Ct, Centreville, VA 20120","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Carlton,False,Call for Rent,2,2,"1,030","2 beds, 2 baths, 1,030 sq ft not available"
4751,Reserve at Regency Park,https://www.apartments.com/reserve-at-regency-park-centreville-va/40f7zgl/,"14411 Newton Patent Ct, Centreville, VA 20120","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Oxford,False,Call for Rent,2,5,"1,179","2 beds, 2.5 baths, 1,179 sq ft not available"
4752,Reserve at Regency Park,https://www.apartments.com/reserve-at-regency-park-centreville-va/40f7zgl/,"14411 Newton Patent Ct, Centreville, VA 20120","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Regal,False,Call for Rent,2,5,"1,229","2 beds, 2.5 baths, 1,229 sq ft not available"
4753,Reserve at Regency Park,https://www.apartments.com/reserve-at-regency-park-centreville-va/40f7zgl/,"14411 Newton Patent Ct, Centreville, VA 20120","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Windsor,False,Call for Rent,3,2,"1,209","3 beds, 2 baths, 1,209 sq ft not available"
4754,Kendrick Court,https://www.apartments.com/kendrick-court-herndon-va/ndhzcqq/,"13430 Coppermine Rd, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 Bed / 1 Bath,True,"$1,563",1,1,588,"1 bed, 1 bath, 588 sq ft"
4755,Kendrick Court,https://www.apartments.com/kendrick-court-herndon-va/ndhzcqq/,"13430 Coppermine Rd, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2 Bed / 1 Bath,True,"$1,870",2,1,836,"2 beds, 1 bath, 836 sq ft 12 month lease"
4756,Kendrick Court,https://www.apartments.com/kendrick-court-herndon-va/ndhzcqq/,"13430 Coppermine Rd, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2 Bed / 2 Bath,True,"$1,870",2,2,894,"2 beds, 2 baths, 894 sq ft 12 month lease"
4757,Kendrick Court,https://www.apartments.com/kendrick-court-herndon-va/ndhzcqq/,"13430 Coppermine Rd, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 Bed / 1 Bath,True,"$1,563",1,1,588,"1 bed, 1 bath, 588 sq ft"
4758,Kendrick Court,https://www.apartments.com/kendrick-court-herndon-va/ndhzcqq/,"13430 Coppermine Rd, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2 Bed / 1 Bath,True,"$1,870",2,1,836,"2 beds, 1 bath, 836 sq ft 12 month lease"
4759,Kendrick Court,https://www.apartments.com/kendrick-court-herndon-va/ndhzcqq/,"13430 Coppermine Rd, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2 Bed / 2 Bath,True,"$1,870",2,2,894,"2 beds, 2 baths, 894 sq ft 12 month lease"
4760,Kendrick Court,https://www.apartments.com/kendrick-court-herndon-va/ndhzcqq/,"13430 Coppermine Rd, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 Bed / 1 Bath (sm),False,Call for Rent,1,1,588,"1 bed, 1 bath, 588 sq ft not available"
4761,Kendrick Court,https://www.apartments.com/kendrick-court-herndon-va/ndhzcqq/,"13430 Coppermine Rd, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2 Bed / 2 Bath (sm),False,Call for Rent,2,2,894,"2 beds, 2 baths, 894 sq ft not available"
4762,Kendrick Court,https://www.apartments.com/kendrick-court-herndon-va/ndhzcqq/,"13430 Coppermine Rd, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 Bed / 1 Bath (sm),False,Call for Rent,1,1,588,"1 bed, 1 bath, 588 sq ft not available"
4763,Kendrick Court,https://www.apartments.com/kendrick-court-herndon-va/ndhzcqq/,"13430 Coppermine Rd, Herndon, VA 20171","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2 Bed / 2 Bath (sm),False,Call for Rent,2,2,894,"2 beds, 2 baths, 894 sq ft not available"
4764,Winterthur Apartments,https://www.apartments.com/winterthur-apartments-reston-va/82ekyr1/,"11901 Winterthur Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",One bedroom,False,"$1,495",1,1,772,"1 bed, 1 bath, 772 sq ft not available"
4765,Winterthur Apartments,https://www.apartments.com/winterthur-apartments-reston-va/82ekyr1/,"11901 Winterthur Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",one bedroom + den,False,"$1,500",1,1,850,"1 bed, 1 bath, 850 sq ft not available"
4766,Winterthur Apartments,https://www.apartments.com/winterthur-apartments-reston-va/82ekyr1/,"11901 Winterthur Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",one bedroom and loft,False,"$1,540",1,1,930,"1 bed, 1 bath, 930 sq ft not available"
4767,Winterthur Apartments,https://www.apartments.com/winterthur-apartments-reston-va/82ekyr1/,"11901 Winterthur Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",two bedroom,False,"$1,555",2,2,"1,080","2 beds, 2 baths, 1,080 sq ft not available"
4768,Winterthur Apartments,https://www.apartments.com/winterthur-apartments-reston-va/82ekyr1/,"11901 Winterthur Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",two bedroom and den,False,"$1,590",2,2,"1,150","2 beds, 2 baths, 1,150 sq ft not available"
4769,Winterthur Apartments,https://www.apartments.com/winterthur-apartments-reston-va/82ekyr1/,"11901 Winterthur Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",two bedroom and loft,False,"$1,625",2,2,"1,206","2 beds, 2 baths, 1,206 sq ft not available"
4770,Winterthur Apartments,https://www.apartments.com/winterthur-apartments-reston-va/82ekyr1/,"11901 Winterthur Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Three Bedroom,False,"$1,800",3,2,"1,378","3 beds, 2 baths, 1,378 sq ft not available"
4771,Winterthur Apartments,https://www.apartments.com/winterthur-apartments-reston-va/82ekyr1/,"11901 Winterthur Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",three bedroom and loft,False,"$1,880",3,2,"1,560","3 beds, 2 baths, 1,560 sq ft not available"
4772,Winterthur Apartments,https://www.apartments.com/winterthur-apartments-reston-va/82ekyr1/,"11901 Winterthur Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",One bedroom,False,"$1,495",1,1,772,"1 bed, 1 bath, 772 sq ft not available"
4773,Winterthur Apartments,https://www.apartments.com/winterthur-apartments-reston-va/82ekyr1/,"11901 Winterthur Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",one bedroom + den,False,"$1,500",1,1,850,"1 bed, 1 bath, 850 sq ft not available"
4774,Winterthur Apartments,https://www.apartments.com/winterthur-apartments-reston-va/82ekyr1/,"11901 Winterthur Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",one bedroom and loft,False,"$1,540",1,1,930,"1 bed, 1 bath, 930 sq ft not available"
4775,Winterthur Apartments,https://www.apartments.com/winterthur-apartments-reston-va/82ekyr1/,"11901 Winterthur Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",two bedroom,False,"$1,555",2,2,"1,080","2 beds, 2 baths, 1,080 sq ft not available"
4776,Winterthur Apartments,https://www.apartments.com/winterthur-apartments-reston-va/82ekyr1/,"11901 Winterthur Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",two bedroom and den,False,"$1,590",2,2,"1,150","2 beds, 2 baths, 1,150 sq ft not available"
4777,Winterthur Apartments,https://www.apartments.com/winterthur-apartments-reston-va/82ekyr1/,"11901 Winterthur Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",two bedroom and loft,False,"$1,625",2,2,"1,206","2 beds, 2 baths, 1,206 sq ft not available"
4778,Winterthur Apartments,https://www.apartments.com/winterthur-apartments-reston-va/82ekyr1/,"11901 Winterthur Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Three Bedroom,False,"$1,800",3,2,"1,378","3 beds, 2 baths, 1,378 sq ft not available"
4779,Winterthur Apartments,https://www.apartments.com/winterthur-apartments-reston-va/82ekyr1/,"11901 Winterthur Ct, Reston, VA 20191","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",three bedroom and loft,False,"$1,880",3,2,"1,560","3 beds, 2 baths, 1,560 sq ft not available"
4780,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1-1 790 sq.ft.,True,"$526 – $2,450",1,1,790,"1 bed, 1 bath, 790 sq ft 6 – 24 month lease"
4781,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1-1 763 sq.ft.,True,"$1,390 – $2,395",1,1,763,"1 bed, 1 bath, 763 sq ft 6 – 24 month lease"
4782,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1-1 793 sq.ft,True,"$1,460 – $2,420",1,1,793,"1 bed, 1 bath, 793 sq ft 6 – 24 month lease"
4783,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2-2 988 sq.ft.,True,"$1,555 – $2,765",2,2,988,"2 beds, 2 baths, 988 sq ft 6 – 24 month lease"
4784,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2-2 1018 sq.ft.,True,"$1,610 – $2,775",2,2,"1,018","2 beds, 2 baths, 1,018 sq ft 6 – 24 month lease"
4785,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",3-2 1210 sq.ft.,True,"$1,940 – $3,635",3,2,"1,210","3 beds, 2 baths, 1,210 sq ft 6 – 24 month lease"
4786,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1-1 790 sq.ft.,True,"$526 – $2,450",1,1,790,"1 bed, 1 bath, 790 sq ft 6 – 24 month lease"
4787,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1-1 763 sq.ft.,True,"$1,390 – $2,395",1,1,763,"1 bed, 1 bath, 763 sq ft 6 – 24 month lease"
4788,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1-1 793 sq.ft,True,"$1,460 – $2,420",1,1,793,"1 bed, 1 bath, 793 sq ft 6 – 24 month lease"
4789,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2-2 988 sq.ft.,True,"$1,555 – $2,765",2,2,988,"2 beds, 2 baths, 988 sq ft 6 – 24 month lease"
4790,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2-2 1018 sq.ft.,True,"$1,610 – $2,775",2,2,"1,018","2 beds, 2 baths, 1,018 sq ft 6 – 24 month lease"
4791,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",3-2 1210 sq.ft.,True,"$1,940 – $3,635",3,2,"1,210","3 beds, 2 baths, 1,210 sq ft 6 – 24 month lease"
4792,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1-1 533 sq.ft.,False,"$1,355 – $2,210",1,1,533,"1 bed, 1 bath, 533 sq ft not available"
4793,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1-1 930 sq.ft.,False,"$1,590 – $2,340",1,1,930,"1 bed, 1 bath, 930 sq ft 6 – 16 month lease, not available"
4794,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1-1 960 sq.ft.,False,"$1,625 – $2,605",1,1,960,"1 bed, 1 bath, 960 sq ft 6 – 24 month lease, not available"
4795,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1-1 964 sq.ft.,False,"$1,930",1,1,964,"1 bed, 1 bath, 964 sq ft 6 – 24 month lease, not available"
4796,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",0-1 463 sq.ft.,False,Call for Rent,1,1,463,"1 bed, 1 bath, 463 sq ft not available"
4797,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2-2 1020 sq.ft.,False,"$1,640 – $2,820",2,2,"1,020","2 beds, 2 baths, 1,020 sq ft not available"
4798,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2-1 1050 sq.ft.,False,"$1,665 – $2,750",2,1,"1,050","2 beds, 1 bath, 1,050 sq ft 6 – 24 month lease, not available"
4799,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2-2 1108 sq.ft.,False,"$1,695 – $3,545",2,2,"1,108","2 beds, 2 baths, 1,108 sq ft 6 – 16 month lease, not available"
4800,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2-2 1123-1243 sq.ft.,False,"$1,785 – $2,690",2,2,"1,123","2 beds, 2 baths, 1,123 sq ft 6 – 24 month lease, not available"
4801,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2-2 1051 sq.ft.,False,"$1,890 – $2,770",2,2,"1,051","2 beds, 2 baths, 1,051 sq ft 6 – 16 month lease, not available"
4802,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2-2 1153 sq.ft.,False,"$2,050 – $2,935",2,2,"1,153","2 beds, 2 baths, 1,153 sq ft 6 – 24 month lease, not available"
4803,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2-2 1210 sq.ft.,False,"$2,070 – $2,990",2,2,"1,210","2 beds, 2 baths, 1,210 sq ft 6 – 24 month lease, not available"
4804,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2-2 1213 sq.ft.,False,"$2,268 – $3,640",2,2,"1,213","2 beds, 2 baths, 1,213 sq ft not available"
4805,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",3-2 1243 sq.ft.,False,"$2,135 – $3,760",3,2,"1,243","3 beds, 2 baths, 1,243 sq ft 6 – 24 month lease, not available"
4806,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1-1 533 sq.ft.,False,"$1,355 – $2,210",1,1,533,"1 bed, 1 bath, 533 sq ft not available"
4807,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1-1 930 sq.ft.,False,"$1,590 – $2,340",1,1,930,"1 bed, 1 bath, 930 sq ft 6 – 16 month lease, not available"
4808,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1-1 960 sq.ft.,False,"$1,625 – $2,605",1,1,960,"1 bed, 1 bath, 960 sq ft 6 – 24 month lease, not available"
4809,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1-1 964 sq.ft.,False,"$1,930",1,1,964,"1 bed, 1 bath, 964 sq ft 6 – 24 month lease, not available"
4810,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",0-1 463 sq.ft.,False,Call for Rent,1,1,463,"1 bed, 1 bath, 463 sq ft not available"
4811,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2-2 1020 sq.ft.,False,"$1,640 – $2,820",2,2,"1,020","2 beds, 2 baths, 1,020 sq ft not available"
4812,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2-1 1050 sq.ft.,False,"$1,665 – $2,750",2,1,"1,050","2 beds, 1 bath, 1,050 sq ft 6 – 24 month lease, not available"
4813,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2-2 1108 sq.ft.,False,"$1,695 – $3,545",2,2,"1,108","2 beds, 2 baths, 1,108 sq ft 6 – 16 month lease, not available"
4814,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2-2 1123-1243 sq.ft.,False,"$1,785 – $2,690",2,2,"1,123","2 beds, 2 baths, 1,123 sq ft 6 – 24 month lease, not available"
4815,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2-2 1051 sq.ft.,False,"$1,890 – $2,770",2,2,"1,051","2 beds, 2 baths, 1,051 sq ft 6 – 16 month lease, not available"
4816,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2-2 1153 sq.ft.,False,"$2,050 – $2,935",2,2,"1,153","2 beds, 2 baths, 1,153 sq ft 6 – 24 month lease, not available"
4817,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2-2 1210 sq.ft.,False,"$2,070 – $2,990",2,2,"1,210","2 beds, 2 baths, 1,210 sq ft 6 – 24 month lease, not available"
4818,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2-2 1213 sq.ft.,False,"$2,268 – $3,640",2,2,"1,213","2 beds, 2 baths, 1,213 sq ft not available"
4819,PeachTree of McLean,https://www.apartments.com/peachtree-of-mclean-falls-church-va/dr62beh/,"2042 Peach Orchard Dr, Falls Church, VA 22043","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",3-2 1243 sq.ft.,False,"$2,135 – $3,760",3,2,"1,243","3 beds, 2 baths, 1,243 sq ft 6 – 24 month lease, not available"
4820,Fairfax Circle Villa Apartments,https://www.apartments.com/fairfax-circle-villa-apartments-fairfax-va/w8rwyml/,"9555 Blake Ln, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 Bedroom & Den,False,"$1,745 – $1,855",1,1,870,"1 bed, 1 bath, 870 sq ft $1,535 deposit, not available"
4821,Fairfax Circle Villa Apartments,https://www.apartments.com/fairfax-circle-villa-apartments-fairfax-va/w8rwyml/,"9555 Blake Ln, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2 Bedroom & Den,False,"$2,045 – $2,195",2,5,"1,130","2 beds, 1.5 baths, 1,130 sq ft not available"
4822,Fairfax Circle Villa Apartments,https://www.apartments.com/fairfax-circle-villa-apartments-fairfax-va/w8rwyml/,"9555 Blake Ln, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",3 Bedroom,False,"$2,235 – $2,360",3,2,"1,265","3 beds, 2 baths, 1,265 sq ft 12 month lease,$2,000 deposit, not available"
4823,Fairfax Circle Villa Apartments,https://www.apartments.com/fairfax-circle-villa-apartments-fairfax-va/w8rwyml/,"9555 Blake Ln, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",3 Bedroom & Den,False,"$2,320 – $2,445",3,2,"1,350","3 beds, 2 baths, 1,350 sq ft not available"
4824,Fairfax Circle Villa Apartments,https://www.apartments.com/fairfax-circle-villa-apartments-fairfax-va/w8rwyml/,"9555 Blake Ln, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",4 Bedroom,False,"$2,475 – $2,600",4,5,"1,435","4 beds, 2.5 baths, 1,435 sq ft 12 month lease,$2,200 deposit, not available"
4825,Fairfax Circle Villa Apartments,https://www.apartments.com/fairfax-circle-villa-apartments-fairfax-va/w8rwyml/,"9555 Blake Ln, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 Bedroom & Den,False,"$1,745 – $1,855",1,1,870,"1 bed, 1 bath, 870 sq ft $1,535 deposit, not available"
4826,Fairfax Circle Villa Apartments,https://www.apartments.com/fairfax-circle-villa-apartments-fairfax-va/w8rwyml/,"9555 Blake Ln, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2 Bedroom & Den,False,"$2,045 – $2,195",2,5,"1,130","2 beds, 1.5 baths, 1,130 sq ft not available"
4827,Fairfax Circle Villa Apartments,https://www.apartments.com/fairfax-circle-villa-apartments-fairfax-va/w8rwyml/,"9555 Blake Ln, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",3 Bedroom,False,"$2,235 – $2,360",3,2,"1,265","3 beds, 2 baths, 1,265 sq ft 12 month lease,$2,000 deposit, not available"
4828,Fairfax Circle Villa Apartments,https://www.apartments.com/fairfax-circle-villa-apartments-fairfax-va/w8rwyml/,"9555 Blake Ln, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",3 Bedroom & Den,False,"$2,320 – $2,445",3,2,"1,350","3 beds, 2 baths, 1,350 sq ft not available"
4829,Fairfax Circle Villa Apartments,https://www.apartments.com/fairfax-circle-villa-apartments-fairfax-va/w8rwyml/,"9555 Blake Ln, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",4 Bedroom,False,"$2,475 – $2,600",4,5,"1,435","4 beds, 2.5 baths, 1,435 sq ft 12 month lease,$2,200 deposit, not available"
4830,Pinewood Plaza Apartments,https://www.apartments.com/pinewood-plaza-apartments-fairfax-va/m5ln4vk/,"3963 Persimmon Dr, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Studio,True,"$1,298",0,1,440,"studio, 1 bath, 430 – 440 sq ft"
4831,Pinewood Plaza Apartments,https://www.apartments.com/pinewood-plaza-apartments-fairfax-va/m5ln4vk/,"3963 Persimmon Dr, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 Bedroom + 1 Bath,True,"$1,698 – $1,718",1,1,790,"1 bed, 1 bath, 665 – 790 sq ft"
