geoid,region_type,region_name,year,measure,value,measure_type
51600,county,"Fairfax city, Virginia",2018,vac_oth_adr,0,count
51610,county,"Falls Church city, Virginia",2018,vac_oth_adr,0,count
51620,county,"Franklin city, Virginia",2018,vac_oth_adr,0,count
51630,county,"Fredericksburg city, Virginia",2018,vac_oth_adr,0,count
51640,county,"Galax city, Virginia",2018,vac_oth_adr,0,count
51650,county,"Hampton city, Virginia",2018,vac_oth_adr,0,count
51660,county,"Harrisonburg city, Virginia",2018,vac_oth_adr,0,count
51670,county,"Hopewell city, Virginia",2018,vac_oth_adr,0,count
51678,county,"Lexington city, Virginia",2018,vac_oth_adr,0,count
51680,county,"Lynchburg city, Virginia",2018,vac_oth_adr,0,count
51683,county,"Manassas city, Virginia",2018,vac_oth_adr,0,count
51685,county,"Manassas Park city, Virginia",2018,vac_oth_adr,0,count
51690,county,"Martinsville city, Virginia",2018,vac_oth_adr,0,count
51700,county,"Newport News city, Virginia",2018,vac_oth_adr,0,count
51710,county,"Norfolk city, Virginia",2018,vac_oth_adr,0,count
51720,county,"Norton city, Virginia",2018,vac_oth_adr,0,count
51730,county,"Petersburg city, Virginia",2018,vac_oth_adr,0,count
51735,county,"Poquoson city, Virginia",2018,vac_oth_adr,0,count
51740,county,"Portsmouth city, Virginia",2018,vac_oth_adr,0,count
51750,county,"Radford city, Virginia",2018,vac_oth_adr,0,count
51760,county,"Richmond city, Virginia",2018,vac_oth_adr,1,count
51770,county,"Roanoke city, Virginia",2018,vac_oth_adr,0,count
51775,county,"Salem city, Virginia",2018,vac_oth_adr,0,count
51790,county,"Staunton city, Virginia",2018,vac_oth_adr,0,count
51800,county,"Suffolk city, Virginia",2018,vac_oth_adr,0,count
51810,county,"Virginia Beach city, Virginia",2018,vac_oth_adr,0,count
51820,county,"Waynesboro city, Virginia",2018,vac_oth_adr,0,count
51830,county,"Williamsburg city, Virginia",2018,vac_oth_adr,0,count
51840,county,"Winchester city, Virginia",2018,vac_oth_adr,0,count
51001,county,"Accomack County, Virginia",2018,vac_adr,138,count
51003,county,"Albemarle County, Virginia",2018,vac_adr,367,count
51005,county,"Alleghany County, Virginia",2018,vac_adr,310,count
51007,county,"Amelia County, Virginia",2018,vac_adr,0,count
51009,county,"Amherst County, Virginia",2018,vac_adr,0,count
51011,county,"Appomattox County, Virginia",2018,vac_adr,0,count
51013,county,"Arlington County, Virginia",2018,vac_adr,1879,count
51015,county,"Augusta County, Virginia",2018,vac_adr,31,count
51017,county,"Bath County, Virginia",2018,vac_adr,1,count
51019,county,"Bedford County, Virginia",2018,vac_adr,283,count
51021,county,"Bland County, Virginia",2018,vac_adr,7,count
51023,county,"Botetourt County, Virginia",2018,vac_adr,17,count
51025,county,"Brunswick County, Virginia",2018,vac_adr,56,count
51027,county,"Buchanan County, Virginia",2018,vac_adr,2,count
51029,county,"Buckingham County, Virginia",2018,vac_adr,0,count
51031,county,"Campbell County, Virginia",2018,vac_adr,393,count
51033,county,"Caroline County, Virginia",2018,vac_adr,0,count
51035,county,"Carroll County, Virginia",2018,vac_adr,0,count
51036,county,"Charles City County, Virginia",2018,vac_adr,5,count
51037,county,"Charlotte County, Virginia",2018,vac_adr,2,count
51041,county,"Chesterfield County, Virginia",2018,vac_adr,1252,count
51043,county,"Clarke County, Virginia",2018,vac_adr,77,count
51045,county,"Craig County, Virginia",2018,vac_adr,1,count
51047,county,"Culpeper County, Virginia",2018,vac_adr,337,count
51049,county,"Cumberland County, Virginia",2018,vac_adr,0,count
51051,county,"Dickenson County, Virginia",2018,vac_adr,0,count
51053,county,"Dinwiddie County, Virginia",2018,vac_adr,0,count
51057,county,"Essex County, Virginia",2018,vac_adr,1,count
51059,county,"Fairfax County, Virginia",2018,vac_adr,4958,count
51061,county,"Fauquier County, Virginia",2018,vac_adr,264,count
51063,county,"Floyd County, Virginia",2018,vac_adr,1,count
51065,county,"Fluvanna County, Virginia",2018,vac_adr,2,count
51067,county,"Franklin County, Virginia",2018,vac_adr,194,count
51069,county,"Frederick County, Virginia",2018,vac_adr,65,count
51071,county,"Giles County, Virginia",2018,vac_adr,193,count
51073,county,"Gloucester County, Virginia",2018,vac_adr,1,count
51075,county,"Goochland County, Virginia",2018,vac_adr,2,count
51077,county,"Grayson County, Virginia",2018,vac_adr,1,count
51079,county,"Greene County, Virginia",2018,vac_adr,0,count
51081,county,"Greensville County, Virginia",2018,vac_adr,9,count
51083,county,"Halifax County, Virginia",2018,vac_adr,581,count
51085,county,"Hanover County, Virginia",2018,vac_adr,198,count
51087,county,"Henrico County, Virginia",2018,vac_adr,2171,count
51089,county,"Henry County, Virginia",2018,vac_adr,689,count
51091,county,"Highland County, Virginia",2018,vac_adr,0,count
51093,county,"Isle of Wight County, Virginia",2018,vac_adr,97,count
51095,county,"James City County, Virginia",2018,vac_adr,155,count
51097,county,"King and Queen County, Virginia",2018,vac_adr,0,count
51099,county,"King George County, Virginia",2018,vac_adr,0,count
51101,county,"King William County, Virginia",2018,vac_adr,0,count
51103,county,"Lancaster County, Virginia",2018,vac_adr,1,count
51105,county,"Lee County, Virginia",2018,vac_adr,251,count
51107,county,"Loudoun County, Virginia",2018,vac_adr,472,count
51109,county,"Louisa County, Virginia",2018,vac_adr,1,count
51111,county,"Lunenburg County, Virginia",2018,vac_adr,0,count
51113,county,"Madison County, Virginia",2018,vac_adr,0,count
51115,county,"Mathews County, Virginia",2018,vac_adr,4,count
51117,county,"Mecklenburg County, Virginia",2018,vac_adr,355,count
51119,county,"Middlesex County, Virginia",2018,vac_adr,5,count
51121,county,"Montgomery County, Virginia",2018,vac_adr,673,count
51125,county,"Nelson County, Virginia",2018,vac_adr,2,count
51127,county,"New Kent County, Virginia",2018,vac_adr,2,count
51131,county,"Northampton County, Virginia",2018,vac_adr,98,count
51133,county,"Northumberland County, Virginia",2018,vac_adr,0,count
51135,county,"Nottoway County, Virginia",2018,vac_adr,192,count
51137,county,"Orange County, Virginia",2018,vac_adr,182,count
51139,county,"Page County, Virginia",2018,vac_adr,192,count
51141,county,"Patrick County, Virginia",2018,vac_adr,0,count
51143,county,"Pittsylvania County, Virginia",2018,vac_adr,208,count
51145,county,"Powhatan County, Virginia",2018,vac_adr,0,count
51147,county,"Prince Edward County, Virginia",2018,vac_adr,128,count
51149,county,"Prince George County, Virginia",2018,vac_adr,28,count
51153,county,"Prince William County, Virginia",2018,vac_adr,943,count
51155,county,"Pulaski County, Virginia",2018,vac_adr,437,count
51157,county,"Rappahannock County, Virginia",2018,vac_adr,1,count
51159,county,"Richmond County, Virginia",2018,vac_adr,0,count
51161,county,"Roanoke County, Virginia",2018,vac_adr,811,count
51163,county,"Rockbridge County, Virginia",2018,vac_adr,23,count
51165,county,"Rockingham County, Virginia",2018,vac_adr,120,count
51167,county,"Russell County, Virginia",2018,vac_adr,5,count
51169,county,"Scott County, Virginia",2018,vac_adr,4,count
51171,county,"Shenandoah County, Virginia",2018,vac_adr,205,count
51173,county,"Smyth County, Virginia",2018,vac_adr,411,count
51175,county,"Southampton County, Virginia",2018,vac_adr,1,count
51177,county,"Spotsylvania County, Virginia",2018,vac_adr,399,count
51179,county,"Stafford County, Virginia",2018,vac_adr,212,count
51181,county,"Surry County, Virginia",2018,vac_adr,0,count
51183,county,"Sussex County, Virginia",2018,vac_adr,0,count
51185,county,"Tazewell County, Virginia",2018,vac_adr,1063,count
51187,county,"Warren County, Virginia",2018,vac_adr,387,count
51191,county,"Washington County, Virginia",2018,vac_adr,202,count
51193,county,"Westmoreland County, Virginia",2018,vac_adr,308,count
51195,county,"Wise County, Virginia",2018,vac_adr,244,count
51197,county,"Wythe County, Virginia",2018,vac_adr,306,count
51199,county,"York County, Virginia",2018,vac_adr,191,count
51510,county,"Alexandria city, Virginia",2018,vac_adr,643,count
51520,county,"Bristol city, Virginia",2018,vac_adr,1057,count
51530,county,"Buena Vista city, Virginia",2018,vac_adr,187,count
51540,county,"Charlottesville city, Virginia",2018,vac_adr,851,count
51550,county,"Chesapeake city, Virginia",2018,vac_adr,1438,count
51570,county,"Colonial Heights city, Virginia",2018,vac_adr,467,count
51580,county,"Covington city, Virginia",2018,vac_adr,408,count
51590,county,"Danville city, Virginia",2018,vac_adr,4016,count
51595,county,"Emporia city, Virginia",2018,vac_adr,285,count
51600,county,"Fairfax city, Virginia",2018,vac_adr,248,count
51610,county,"Falls Church city, Virginia",2018,vac_adr,218,count
51620,county,"Franklin city, Virginia",2018,vac_adr,204,count
51630,county,"Fredericksburg city, Virginia",2018,vac_adr,745,count
51640,county,"Galax city, Virginia",2018,vac_adr,139,count
51650,county,"Hampton city, Virginia",2018,vac_adr,2931,count
51660,county,"Harrisonburg city, Virginia",2018,vac_adr,236,count
51670,county,"Hopewell city, Virginia",2018,vac_adr,743,count
51678,county,"Lexington city, Virginia",2018,vac_adr,219,count
51680,county,"Lynchburg city, Virginia",2018,vac_adr,1469,count
51683,county,"Manassas city, Virginia",2018,vac_adr,165,count
51685,county,"Manassas Park city, Virginia",2018,vac_adr,101,count
51690,county,"Martinsville city, Virginia",2018,vac_adr,1259,count
51700,county,"Newport News city, Virginia",2018,vac_adr,2869,count
51710,county,"Norfolk city, Virginia",2018,vac_adr,4118,count
51720,county,"Norton city, Virginia",2018,vac_adr,143,count
51730,county,"Petersburg city, Virginia",2018,vac_adr,1809,count
51735,county,"Poquoson city, Virginia",2018,vac_adr,127,count
51740,county,"Portsmouth city, Virginia",2018,vac_adr,2192,count
51750,county,"Radford city, Virginia",2018,vac_adr,161,count
51760,county,"Richmond city, Virginia",2018,vac_adr,5048,count
51770,county,"Roanoke city, Virginia",2018,vac_adr,2483,count
51775,county,"Salem city, Virginia",2018,vac_adr,505,count
51790,county,"Staunton city, Virginia",2018,vac_adr,805,count
51800,county,"Suffolk city, Virginia",2018,vac_adr,756,count
51810,county,"Virginia Beach city, Virginia",2018,vac_adr,3464,count
51820,county,"Waynesboro city, Virginia",2018,vac_adr,653,count
51830,county,"Williamsburg city, Virginia",2018,vac_adr,212,count
51840,county,"Winchester city, Virginia",2018,vac_adr,777,count
51001,county,"Accomack County, Virginia",2018,vac_res_per,0.8893424697477768,percent
51003,county,"Albemarle County, Virginia",2018,vac_res_per,0.3273565954914069,percent
51005,county,"Alleghany County, Virginia",2018,vac_res_per,3.452718371553723,percent
51007,county,"Amelia County, Virginia",2018,vac_res_per,0,percent
51009,county,"Amherst County, Virginia",2018,vac_res_per,0,percent
51011,county,"Appomattox County, Virginia",2018,vac_res_per,0,percent
51013,county,"Arlington County, Virginia",2018,vac_res_per,0.5124375342618119,percent
51015,county,"Augusta County, Virginia",2018,vac_res_per,0.023443223443223443,percent
51017,county,"Bath County, Virginia",2018,vac_res_per,0.035398230088495575,percent
51019,county,"Bedford County, Virginia",2018,vac_res_per,0.5277044854881267,percent
51021,county,"Bland County, Virginia",2018,vac_res_per,0.2179440610243371,percent
51023,county,"Botetourt County, Virginia",2018,vac_res_per,0.09419743782969103,percent
51025,county,"Brunswick County, Virginia",2018,vac_res_per,0.4420037503348513,percent
51027,county,"Buchanan County, Virginia",2018,vac_res_per,0.025300442757748263,percent
51029,county,"Buckingham County, Virginia",2018,vac_res_per,0,percent
51031,county,"Campbell County, Virginia",2018,vac_res_per,1.1429244727229881,percent
51033,county,"Caroline County, Virginia",2018,vac_res_per,0,percent
51035,county,"Carroll County, Virginia",2018,vac_res_per,0,percent
51036,county,"Charles City County, Virginia",2018,vac_res_per,0.1179245283018868,percent
51037,county,"Charlotte County, Virginia",2018,vac_res_per,0.016963528413910092,percent
51041,county,"Chesterfield County, Virginia",2018,vac_res_per,0.3927330836995456,percent
51043,county,"Clarke County, Virginia",2018,vac_res_per,0.70272920411832,percent
51045,county,"Craig County, Virginia",2018,vac_res_per,0.04144218814753419,percent
51047,county,"Culpeper County, Virginia",2018,vac_res_per,0.8508639139740043,percent
51049,county,"Cumberland County, Virginia",2018,vac_res_per,0,percent
51051,county,"Dickenson County, Virginia",2018,vac_res_per,0,percent
51053,county,"Dinwiddie County, Virginia",2018,vac_res_per,0,percent
51057,county,"Essex County, Virginia",2018,vac_res_per,0.02280501710376283,percent
51059,county,"Fairfax County, Virginia",2018,vac_res_per,0.37571326127029797,percent
51061,county,"Fauquier County, Virginia",2018,vac_res_per,0.3088282276099535,percent
51063,county,"Floyd County, Virginia",2018,vac_res_per,0.012732365673542143,percent
51065,county,"Fluvanna County, Virginia",2018,vac_res_per,0.017528483786152498,percent
51067,county,"Franklin County, Virginia",2018,vac_res_per,0.4414237668161435,percent
51069,county,"Frederick County, Virginia",2018,vac_res_per,0.08592255882923584,percent
51071,county,"Giles County, Virginia",2018,vac_res_per,1.883076923076923,percent
51073,county,"Gloucester County, Virginia",2018,vac_res_per,0.005095801059926621,percent
51075,county,"Goochland County, Virginia",2018,vac_res_per,0.018876828692779613,percent
51077,county,"Grayson County, Virginia",2018,vac_res_per,0.011924636298592892,percent
51079,county,"Greene County, Virginia",2018,vac_res_per,0,percent
51081,county,"Greensville County, Virginia",2018,vac_res_per,0.18827959519887033,percent
51083,county,"Halifax County, Virginia",2018,vac_res_per,2.390241222045167,percent
51085,county,"Hanover County, Virginia",2018,vac_res_per,0.14476541422649208,percent
51087,county,"Henrico County, Virginia",2018,vac_res_per,0.650255146458085,percent
51089,county,"Henry County, Virginia",2018,vac_res_per,2.3208764362331564,percent
51091,county,"Highland County, Virginia",2018,vac_res_per,0,percent
51093,county,"Isle of Wight County, Virginia",2018,vac_res_per,0.4327278938677902,percent
51095,county,"James City County, Virginia",2018,vac_res_per,0.3100405437634152,percent
51097,county,"King and Queen County, Virginia",2018,vac_res_per,0,percent
51099,county,"King George County, Virginia",2018,vac_res_per,0,percent
51101,county,"King William County, Virginia",2018,vac_res_per,0,percent
51103,county,"Lancaster County, Virginia",2018,vac_res_per,0.016835016835016835,percent
51105,county,"Lee County, Virginia",2018,vac_res_per,2.0277052800642443,percent
51107,county,"Loudoun County, Virginia",2018,vac_res_per,0.0862655214971161,percent
51109,county,"Louisa County, Virginia",2018,vac_res_per,0.00536797466315959,percent
51111,county,"Lunenburg County, Virginia",2018,vac_res_per,0,percent
51113,county,"Madison County, Virginia",2018,vac_res_per,0,percent
51115,county,"Mathews County, Virginia",2018,vac_res_per,0.12307692307692308,percent
51117,county,"Mecklenburg County, Virginia",2018,vac_res_per,1.5459917626693727,percent
51119,county,"Middlesex County, Virginia",2018,vac_res_per,0.09854158454867955,percent
51121,county,"Montgomery County, Virginia",2018,vac_res_per,1.0746242145695952,percent
51125,county,"Nelson County, Virginia",2018,vac_res_per,0.025358184354000255,percent
51127,county,"New Kent County, Virginia",2018,vac_res_per,0.021567993098242207,percent
51131,county,"Northampton County, Virginia",2018,vac_res_per,1.5621829985798334,percent
51133,county,"Northumberland County, Virginia",2018,vac_res_per,0,percent
51135,county,"Nottoway County, Virginia",2018,vac_res_per,2.2784065853300013,percent
51137,county,"Orange County, Virginia",2018,vac_res_per,0.7305996182452446,percent
51139,county,"Page County, Virginia",2018,vac_res_per,1.2613322822230981,percent
51141,county,"Patrick County, Virginia",2018,vac_res_per,0,percent
51143,county,"Pittsylvania County, Virginia",2018,vac_res_per,0.5534015972429334,percent
51145,county,"Powhatan County, Virginia",2018,vac_res_per,0,percent
51147,county,"Prince Edward County, Virginia",2018,vac_res_per,0.821998238575203,percent
51149,county,"Prince George County, Virginia",2018,vac_res_per,0.17810073377502314,percent
51153,county,"Prince William County, Virginia",2018,vac_res_per,0.33572911866617994,percent
51155,county,"Pulaski County, Virginia",2018,vac_res_per,2.0520673813169985,percent
51157,county,"Rappahannock County, Virginia",2018,vac_res_per,0.029673590504451036,percent
51159,county,"Richmond County, Virginia",2018,vac_res_per,0,percent
51161,county,"Roanoke County, Virginia",2018,vac_res_per,1.1277429289612537,percent
51163,county,"Rockbridge County, Virginia",2018,vac_res_per,0.18574805808848363,percent
51165,county,"Rockingham County, Virginia",2018,vac_res_per,0.23162710895052901,percent
51167,county,"Russell County, Virginia",2018,vac_res_per,0.04663744053726332,percent
51169,county,"Scott County, Virginia",2018,vac_res_per,0.0315059861373661,percent
51171,county,"Shenandoah County, Virginia",2018,vac_res_per,0.7402805818708909,percent
51173,county,"Smyth County, Virginia",2018,vac_res_per,1.672002845962291,percent
51175,county,"Southampton County, Virginia",2018,vac_res_per,0.013071895424836603,percent
51177,county,"Spotsylvania County, Virginia",2018,vac_res_per,0.2133835713873777,percent
51179,county,"Stafford County, Virginia",2018,vac_res_per,0.1972988000645705,percent
51181,county,"Surry County, Virginia",2018,vac_res_per,0,percent
51183,county,"Sussex County, Virginia",2018,vac_res_per,0,percent
51185,county,"Tazewell County, Virginia",2018,vac_res_per,4.172717591247943,percent
51187,county,"Warren County, Virginia",2018,vac_res_per,1.5309755518632804,percent
51191,county,"Washington County, Virginia",2018,vac_res_per,0.41471901029768393,percent
51193,county,"Westmoreland County, Virginia",2018,vac_res_per,2.712369597615499,percent
51195,county,"Wise County, Virginia",2018,vac_res_per,1.3071428571428572,percent
51197,county,"Wythe County, Virginia",2018,vac_res_per,1.214194673643255,percent
51199,county,"York County, Virginia",2018,vac_res_per,0.4217400176858717,percent
51510,county,"Alexandria city, Virginia",2018,vac_res_per,0.2479367302195847,percent
51520,county,"Bristol city, Virginia",2018,vac_res_per,6.4386855463531925,percent
51530,county,"Buena Vista city, Virginia",2018,vac_res_per,4.60041285756414,percent
51540,county,"Charlottesville city, Virginia",2018,vac_res_per,1.655966176010022,percent
51550,county,"Chesapeake city, Virginia",2018,vac_res_per,0.8588591570272551,percent
51570,county,"Colonial Heights city, Virginia",2018,vac_res_per,3.0813287514318444,percent
51580,county,"Covington city, Virginia",2018,vac_res_per,8.306010928961749,percent
51590,county,"Danville city, Virginia",2018,vac_res_per,14.1785383123999,percent
51595,county,"Emporia city, Virginia",2018,vac_res_per,6.246172688303735,percent
51600,county,"Fairfax city, Virginia",2018,vac_res_per,0.38807549832421945,percent
51610,county,"Falls Church city, Virginia",2018,vac_res_per,0.5184033177812338,percent
51620,county,"Franklin city, Virginia",2018,vac_res_per,4.2926829268292686,percent
51630,county,"Fredericksburg city, Virginia",2018,vac_res_per,1.9610579942773396,percent
51640,county,"Galax city, Virginia",2018,vac_res_per,2.325046040515654,percent
51650,county,"Hampton city, Virginia",2018,vac_res_per,3.696335555589303,percent
51660,county,"Harrisonburg city, Virginia",2018,vac_res_per,0.5352234919716476,percent
51670,county,"Hopewell city, Virginia",2018,vac_res_per,5.619517543859649,percent
51678,county,"Lexington city, Virginia",2018,vac_res_per,2.4576400549534423,percent
51680,county,"Lynchburg city, Virginia",2018,vac_res_per,3.013330346140921,percent
51683,county,"Manassas city, Virginia",2018,vac_res_per,0.2957850628543258,percent
51685,county,"Manassas Park city, Virginia",2018,vac_res_per,0.29945393693852385,percent
51690,county,"Martinsville city, Virginia",2018,vac_res_per,14.410234781386194,percent
51700,county,"Newport News city, Virginia",2018,vac_res_per,2.5235200217369154,percent
51710,county,"Norfolk city, Virginia",2018,vac_res_per,2.9749762315737005,percent
51720,county,"Norton city, Virginia",2018,vac_res_per,7.574931880108991,percent
51730,county,"Petersburg city, Virginia",2018,vac_res_per,8.008038181361467,percent
51735,county,"Poquoson city, Virginia",2018,vac_res_per,1.846325997762029,percent
51740,county,"Portsmouth city, Virginia",2018,vac_res_per,3.9461786867599566,percent
51750,county,"Radford city, Virginia",2018,vac_res_per,1.673881673881674,percent
51760,county,"Richmond city, Virginia",2018,vac_res_per,2.989123609052774,percent
51770,county,"Roanoke city, Virginia",2018,vac_res_per,3.405454822489715,percent
51775,county,"Salem city, Virginia",2018,vac_res_per,2.178447276940904,percent
51790,county,"Staunton city, Virginia",2018,vac_res_per,4.293989862418537,percent
51800,county,"Suffolk city, Virginia",2018,vac_res_per,1.5238095238095237,percent
51810,county,"Virginia Beach city, Virginia",2018,vac_res_per,1.0824880073847272,percent
51820,county,"Waynesboro city, Virginia",2018,vac_res_per,3.7663006177076186,percent
51830,county,"Williamsburg city, Virginia",2018,vac_res_per,1.7633180181298895,percent
51840,county,"Winchester city, Virginia",2018,vac_res_per,3.1807330431119225,percent
51001,county,"Accomack County, Virginia",2018,vac_bus_per,1.9441069258809234,percent
51003,county,"Albemarle County, Virginia",2018,vac_bus_per,5.204359673024523,percent
51005,county,"Alleghany County, Virginia",2018,vac_bus_per,12,percent
51007,county,"Amelia County, Virginia",2018,vac_bus_per,0,percent
51009,county,"Amherst County, Virginia",2018,vac_bus_per,0,percent
51011,county,"Appomattox County, Virginia",2018,vac_bus_per,0,percent
51013,county,"Arlington County, Virginia",2018,vac_bus_per,12.633087633087634,percent
51015,county,"Augusta County, Virginia",2018,vac_bus_per,1.2520413718018508,percent
51017,county,"Bath County, Virginia",2018,vac_bus_per,0,percent
51019,county,"Bedford County, Virginia",2018,vac_bus_per,3.505067567567568,percent
51021,county,"Bland County, Virginia",2018,vac_bus_per,1.1363636363636365,percent
51023,county,"Botetourt County, Virginia",2018,vac_bus_per,0.19286403085824494,percent
51025,county,"Brunswick County, Virginia",2018,vac_bus_per,6.744868035190615,percent
51027,county,"Buchanan County, Virginia",2018,vac_bus_per,0,percent
51029,county,"Buckingham County, Virginia",2018,vac_bus_per,0,percent
51031,county,"Campbell County, Virginia",2018,vac_bus_per,7.0296347346657475,percent
51033,county,"Caroline County, Virginia",2018,vac_bus_per,0,percent
51035,county,"Carroll County, Virginia",2018,vac_bus_per,0,percent
51036,county,"Charles City County, Virginia",2018,vac_bus_per,0.4629629629629629,percent
51037,county,"Charlotte County, Virginia",2018,vac_bus_per,0.5181347150259068,percent
51041,county,"Chesterfield County, Virginia",2018,vac_bus_per,5.208898534997287,percent
51043,county,"Clarke County, Virginia",2018,vac_bus_per,8.333333333333332,percent
51045,county,"Craig County, Virginia",2018,vac_bus_per,0,percent
51047,county,"Culpeper County, Virginia",2018,vac_bus_per,11.424819435325016,percent
51049,county,"Cumberland County, Virginia",2018,vac_bus_per,0,percent
51051,county,"Dickenson County, Virginia",2018,vac_bus_per,0,percent
51053,county,"Dinwiddie County, Virginia",2018,vac_bus_per,0,percent
51057,county,"Essex County, Virginia",2018,vac_bus_per,0,percent
51059,county,"Fairfax County, Virginia",2018,vac_bus_per,7.75952631076306,percent
51061,county,"Fauquier County, Virginia",2018,vac_bus_per,7.344398340248963,percent
51063,county,"Floyd County, Virginia",2018,vac_bus_per,0,percent
51065,county,"Fluvanna County, Virginia",2018,vac_bus_per,0,percent
51067,county,"Franklin County, Virginia",2018,vac_bus_per,3.707742639040349,percent
51069,county,"Frederick County, Virginia",2018,vac_bus_per,1.728520589730554,percent
51071,county,"Giles County, Virginia",2018,vac_bus_per,9.029345372460497,percent
51073,county,"Gloucester County, Virginia",2018,vac_bus_per,0,percent
51075,county,"Goochland County, Virginia",2018,vac_bus_per,0,percent
51077,county,"Grayson County, Virginia",2018,vac_bus_per,0,percent
51079,county,"Greene County, Virginia",2018,vac_bus_per,0,percent
51081,county,"Greensville County, Virginia",2018,vac_bus_per,0.7042253521126761,percent
51083,county,"Halifax County, Virginia",2018,vac_bus_per,12.66261925411969,percent
51085,county,"Hanover County, Virginia",2018,vac_bus_per,2.8491258363911074,percent
51087,county,"Henrico County, Virginia",2018,vac_bus_per,8.025682182985554,percent
51089,county,"Henry County, Virginia",2018,vac_bus_per,6.103993971363979,percent
51091,county,"Highland County, Virginia",2018,vac_bus_per,0,percent
51093,county,"Isle of Wight County, Virginia",2018,vac_bus_per,1.838879159369527,percent
51095,county,"James City County, Virginia",2018,vac_bus_per,1.2410189418680602,percent
51097,county,"King and Queen County, Virginia",2018,vac_bus_per,0,percent
51099,county,"King George County, Virginia",2018,vac_bus_per,0,percent
51101,county,"King William County, Virginia",2018,vac_bus_per,0,percent
51103,county,"Lancaster County, Virginia",2018,vac_bus_per,0,percent
51105,county,"Lee County, Virginia",2018,vac_bus_per,12.128712871287128,percent
51107,county,"Loudoun County, Virginia",2018,vac_bus_per,2.595691926235859,percent
51109,county,"Louisa County, Virginia",2018,vac_bus_per,0,percent
51111,county,"Lunenburg County, Virginia",2018,vac_bus_per,0,percent
51113,county,"Madison County, Virginia",2018,vac_bus_per,0,percent
51115,county,"Mathews County, Virginia",2018,vac_bus_per,0,percent
51117,county,"Mecklenburg County, Virginia",2018,vac_bus_per,7.245283018867925,percent
51119,county,"Middlesex County, Virginia",2018,vac_bus_per,0,percent
51121,county,"Montgomery County, Virginia",2018,vac_bus_per,4.783599088838269,percent
51125,county,"Nelson County, Virginia",2018,vac_bus_per,0,percent
51127,county,"New Kent County, Virginia",2018,vac_bus_per,0,percent
51131,county,"Northampton County, Virginia",2018,vac_bus_per,5.737704918032787,percent
51133,county,"Northumberland County, Virginia",2018,vac_bus_per,0,percent
51135,county,"Nottoway County, Virginia",2018,vac_bus_per,6.401384083044983,percent
51137,county,"Orange County, Virginia",2018,vac_bus_per,7.785087719298247,percent
51139,county,"Page County, Virginia",2018,vac_bus_per,4.1558441558441555,percent
51141,county,"Patrick County, Virginia",2018,vac_bus_per,0,percent
51143,county,"Pittsylvania County, Virginia",2018,vac_bus_per,3.4453781512605044,percent
51145,county,"Powhatan County, Virginia",2018,vac_bus_per,0,percent
51147,county,"Prince Edward County, Virginia",2018,vac_bus_per,5.188679245283019,percent
51149,county,"Prince George County, Virginia",2018,vac_bus_per,0.38167938931297707,percent
51153,county,"Prince William County, Virginia",2018,vac_bus_per,3.391937488900728,percent
51155,county,"Pulaski County, Virginia",2018,vac_bus_per,9.07473309608541,percent
51157,county,"Rappahannock County, Virginia",2018,vac_bus_per,0,percent
51159,county,"Richmond County, Virginia",2018,vac_bus_per,0,percent
51161,county,"Roanoke County, Virginia",2018,vac_bus_per,6.70235546038544,percent
51163,county,"Rockbridge County, Virginia",2018,vac_bus_per,0.17605633802816903,percent
51165,county,"Rockingham County, Virginia",2018,vac_bus_per,2.7387640449438204,percent
51167,county,"Russell County, Virginia",2018,vac_bus_per,0,percent
51169,county,"Scott County, Virginia",2018,vac_bus_per,0,percent
51171,county,"Shenandoah County, Virginia",2018,vac_bus_per,5.312767780634105,percent
51173,county,"Smyth County, Virginia",2018,vac_bus_per,6.351665375677769,percent
51175,county,"Southampton County, Virginia",2018,vac_bus_per,0,percent
51177,county,"Spotsylvania County, Virginia",2018,vac_bus_per,7.459207459207459,percent
51179,county,"Stafford County, Virginia",2018,vac_bus_per,2.5848960973137354,percent
51181,county,"Surry County, Virginia",2018,vac_bus_per,0,percent
51183,county,"Sussex County, Virginia",2018,vac_bus_per,0,percent
51185,county,"Tazewell County, Virginia",2018,vac_bus_per,11.260504201680673,percent
51187,county,"Warren County, Virginia",2018,vac_bus_per,10.89527027027027,percent
51191,county,"Washington County, Virginia",2018,vac_bus_per,3.582089552238806,percent
51193,county,"Westmoreland County, Virginia",2018,vac_bus_per,8.293838862559241,percent
51195,county,"Wise County, Virginia",2018,vac_bus_per,7.65370138017566,percent
51197,county,"Wythe County, Virginia",2018,vac_bus_per,8.954154727793696,percent
51199,county,"York County, Virginia",2018,vac_bus_per,2.6661360923199364,percent
51510,county,"Alexandria city, Virginia",2018,vac_bus_per,5.656378328255398,percent
51520,county,"Bristol city, Virginia",2018,vac_bus_per,20.415647921760392,percent
51530,county,"Buena Vista city, Virginia",2018,vac_bus_per,7.6923076923076925,percent
51540,county,"Charlottesville city, Virginia",2018,vac_bus_per,8.582314016442751,percent
51550,county,"Chesapeake city, Virginia",2018,vac_bus_per,6.508405270331667,percent
51570,county,"Colonial Heights city, Virginia",2018,vac_bus_per,15.265998457979954,percent
51580,county,"Covington city, Virginia",2018,vac_bus_per,20.43222003929273,percent
51590,county,"Danville city, Virginia",2018,vac_bus_per,23.32737030411449,percent
51595,county,"Emporia city, Virginia",2018,vac_bus_per,12.254160363086234,percent
