"","Accees to Care","Education","Employment Access","Labor Force Participation","Population Density","Walkability","Spatial Segregation","Income Inequality","Affordability","Environmental","Food Access","Townsend","Mobility","geoid","Incarceration"
"507",0.975,0.789,0.112,0.381,0.233,0.429,0.487,0.31,0.771,0.58,0.936,0.75,0.511,"51630000301",0.918599804581238
"508",0.946,0.677,0.098,0.647,0.02,0.654,0.524,0.473,0.52,0.556,0.917,0.76,0.707,"51740212600",0.863772630615316
"509",0.913,0.676,0.023,0.585,0.018,0.241,0.647,0.431,0.398,0.656,0.896,0.625,0.906,"51590000900",0.845847048298279
"510",0.927,0.701,0.157,0.665,0.038,0.622,0.778,0.499,0.481,0.652,0.941,0.882,0.888,"51550020809",0.971670443003221
"511",0.932,0.717,0.319,0.613,0.052,0.84,0.57,0.457,0.554,0.339,0.931,0.753,0.596,"51760011100",0.875868556143479
"512",0.926,0.679,0.082,0.677,0.048,0.558,0.411,0.463,0.56,0.441,0.916,0.67,0.799,"51087201205",0.803931052236461
"513",0.882,0.705,0.043,0.698,0.082,0.632,0.665,0.41,0.498,0.691,0.907,0.749,0.861,"51650011002",0.933997414174095
"514",0.95,0.737,0.26,0.639,0.105,0.888,0.64,0.38,0.565,0.35,0.993,0.775,0.611,"51740210900",0.90079562462893
"515",0.914,0.652,0.1,0.634,0.044,0.647,0.481,0.352,0.585,0.635,0.999,0.743,0.748,"51650010602",0.863911257793964
"516",0.821,0.693,0.017,0.531,0.005,0.35,0.601,0.395,0.399,0.771,0.845,0.774,0.775,"51193010401",0.933833456729296
"517",0.93,0.658,0.015,0.619,0.005,0.257,0.266,0.429,0.461,0.785,0.552,0.75,0.787,"51165010801",0.811356766600076
"518",0.941,0.731,0.118,0.709,0.096,0.729,0.728,0.401,0.579,0.626,0.826,0.694,0.576,"51650010315",0.934578422008009
"519",0.956,0.768,0.131,0.607,0.043,0.563,0.545,0.365,0.501,0.647,0.962,0.786,0.662,"51003010603",0.927697022337087
"520",0.928,0.69,0.077,0.611,0.075,0.57,0.422,0.368,0.47,0.635,0.894,0.847,0.815,"51710006602",0.880833390830427
"521",0.831,0.609,0.091,0.706,0.101,0.461,0.785,0.469,0.56,0.594,0.998,0.708,0.866,"51840000101",0.922729403325849
"522",0.845,0.636,0.195,0.745,0.049,0.759,0.791,0.474,0.549,0.596,0.999,0.712,0.898,"51810041002",0.930161014317185
"523",0.908,0.682,0.03,0.563,0.005,0.146,0.741,0.309,0.34,0.672,0.499,0.681,0.84,"51590001200",0.843009828678236
"524",0.918,0.667,0.012,0.669,0.001,0.144,0.272,0.313,0.47,0.804,0.496,0.843,0.897,"51079030102",0.828805793967737
"525",0.901,0.743,0.308,0.772,0.117,0.733,0.886,0.462,0.607,0.492,0.995,0.763,0.916,"51510200600",0.98549665432308
"526",0.937,0.678,0.036,0.689,0.032,0.337,0.474,0.324,0.548,0.759,0.986,0.709,0.695,"51820003300",0.881637515761566
"527",0.921,0.732,0.157,0.863,0.089,0.516,0.804,0.581,0.549,0.615,0.975,0.8,0.719,"51087200411",1.01267024900085
"528",0.935,0.691,0.145,0.736,0.076,0.704,0.696,0.499,0.588,0.622,0.99,0.786,0.77,"51683910201",0.945580159184062
"529",0.935,0.655,0.014,0.408,0.008,0.392,0.367,0.317,0.363,0.788,0.677,0.705,0.87,"51195931200",0.78704565690091
"530",0.94,0.76,0.431,0.817,0.342,0.595,0.734,0.594,0.577,0.436,1,0.701,0.749,"51013102702",1.00402175295439
"531",0.893,0.668,0.31,0.826,0.204,0.694,0.835,0.501,0.605,0.593,0.998,0.676,0.618,"51059481000",0.993204255522253
"532",0.899,0.661,0.012,0.649,0.002,0.254,0.468,0.419,0.402,0.799,0.728,0.773,0.865,"51171040700",0.873031093871951
"533",0.948,0.714,0.085,0.645,0.053,0.507,0.797,0.476,0.481,0.671,0.668,0.735,0.682,"51650010306",0.926989058976081
"534",0.932,0.728,0.025,0.682,0.007,0.273,0.525,0.472,0.391,0.775,0.786,0.744,0.853,"51093280107",0.901714957828369
"535",0.914,0.672,0.018,0.574,0.009,0.438,0.31,0.318,0.382,0.784,0.828,0.647,0.703,"51720960100",0.815859434645925
"536",0.941,0.781,0.319,0.872,0.251,0.692,0.819,0.559,0.646,0.568,1,0.762,0.762,"51059420502",1.04582499675132
"537",0.978,0.674,0.105,0.603,0.054,0.861,0.399,0.332,0.56,0.659,0.511,0.672,0.739,"51650010601",0.781226736979237
"538",0.751,0.646,0.007,0.479,0,0.081,0.025,0.387,0.343,0.764,0.121,0.744,0.916,"51105950400",0.756421937658031
"539",0.937,0.667,0.016,0.634,0.002,0.237,0.633,0.467,0.453,0.722,0.67,0.855,0.897,"51033030300",0.894205036960142
"540",0.892,0.661,0.014,0.581,0.001,0.192,0.468,0.381,0.411,0.795,0.611,0.742,0.807,"51109950202",0.853151186134614
"541",0.98,0.785,0.187,0.66,0.101,0.686,0.835,0.508,0.543,0.634,0.984,0.802,0.868,"51059421102",0.992111654724973
"542",0.932,0.662,0.13,0.606,0.04,0.497,0.506,0.446,0.574,0.493,0.962,0.676,0.812,"51087201104",0.820770201136942
"543",0.931,0.722,0.111,0.726,0.078,0.583,0.658,0.521,0.495,0.667,0.897,0.792,0.72,"51650010311",0.959064344707948
"544",0.959,0.715,0.099,0.617,0.08,0.617,0.846,0.342,0.507,0.638,1,0.752,0.807,"51710006606",0.93678397210319
"545",0.936,0.656,0.007,0.567,0.001,0.087,0.038,0.48,0.29,0.853,0.373,0.776,0.826,"51173030702",0.771128610443835
"546",0.966,0.711,0.046,0.57,0.01,0.413,0.589,0.466,0.442,0.742,0.852,0.849,0.848,"51800075401",0.91338283654006
"547",0.929,0.65,0.009,0.597,0.002,0.179,0.449,0.405,0.374,0.755,0.391,0.835,0.844,"51143010200",0.83243952487693
"548",0.926,0.688,0.035,0.667,0.01,0.35,0.798,0.442,0.486,0.675,0.42,0.754,0.87,"51700032400",0.882764486969719
"549",0.951,0.848,0.518,0.794,0.109,0.641,0.759,0.452,0.588,0.474,1,0.811,0.748,"51059471204",1.03193339008161
"550",0.835,0.601,0.008,0.623,0,0.201,0.487,0.475,0.369,0.782,0.18,0.731,0.797,"51081880200",0.821576838358493
"551",0.937,0.006,0,0.005,0,0.355,0.003,0.999,0.996,0.93,0.996,0.999,1,"51019050102",0.612120495162642
"552",0.898,0.636,0.008,0.371,0.001,0.169,0.152,0.374,0.473,0.757,0.343,0.804,0.837,"51169030200",0.755488804990765
"553",0.938,0.714,0.05,0.751,0.054,0.653,0.899,0.484,0.577,0.697,0.982,0.819,0.819,"51153900804",0.995867658982445
"554",0.91,0.669,0.133,0.69,0.092,0.624,0.715,0.498,0.515,0.616,0.336,0.727,0.844,"51550020002",0.86931864042935
"555",0.987,0.869,0.365,0.809,0.182,0.845,0.62,0.543,0.577,0.505,0.995,0.795,0.565,"51510200705",1.03023115467505
"556",0.872,0.678,0.007,0.67,0,0.093,0.582,0.493,0.444,0.814,0.513,0.824,0.893,"51175200500",0.914406669364215
"557",0.924,0.654,0.013,0.619,0.002,0.18,0.418,0.338,0.433,0.774,0.29,0.722,0.716,"51067020200",0.803620582917891
"558",0.98,0.64,0.042,0.099,0.017,0.141,0.759,0.375,0.551,0.626,0.722,0.724,0.747,"51149850100",0.805855551189614
"559",0.903,0.66,0.124,0.601,0.075,0.778,0.62,0.463,0.543,0.491,1,0.766,0.728,"51740211900",0.886194758445604
"560",0.951,0.673,0.123,0.701,0.109,0.629,0.671,0.513,0.509,0.645,0.995,0.775,0.784,"51810040801",0.930966111966961
"561",0.928,0.662,0.082,0.632,0.024,0.445,0.437,0.349,0.512,0.676,0.858,0.762,0.807,"51770002800",0.84838339998449
"562",0.946,0.671,0.016,0.701,0.003,0.283,0.373,0.478,0.65,0.796,0.571,0.776,0.812,"51187020602",0.851313596150726
"563",0.947,0.674,0.117,0.666,0.05,0.593,0.544,0.518,0.532,0.69,0.988,0.752,0.852,"51700031602",0.895868878014636
"564",0.926,0.748,0.117,0.813,0.135,0.688,0.918,0.499,0.563,0.554,1,0.88,0.754,"51059422101",1.0368718572887
"565",0.837,0.661,0.01,0.561,0.001,0.298,0.57,0.371,0.371,0.781,0.554,0.746,0.872,"51025930203",0.872203034690311
"566",0.927,0.669,0.088,0.723,0.041,0.662,0.665,0.377,0.487,0.695,0.93,0.66,0.688,"51770002302",0.893257805595761
"567",0.925,0.722,0.035,0.626,0.021,0.531,0.563,0.437,0.478,0.707,0.864,0.807,0.843,"51031020401",0.912952583044158
"568",0.948,0.736,0.026,0.582,0.01,0.339,0.209,0.418,0.428,0.763,0.914,0.78,0.778,"51191010501",0.858362386764032
"569",0.866,0.623,0.056,0.626,0.016,0.46,0.684,0.573,0.543,0.574,0.517,0.826,0.856,"51041100407",0.875867948593267
"570",0.903,0.685,0.126,0.809,0.076,0.454,0.816,0.497,0.608,0.59,0.883,0.775,0.815,"51153901602",0.958574245138196
"571",0.979,0.847,0.406,0.747,0.113,0.888,0.595,0.419,0.551,0.54,1,0.806,0.747,"51510201804",0.989316741344308
"572",0.966,0.741,0.453,0.769,0.145,0.667,0.861,0.35,0.591,0.44,1,0.722,0.877,"51013103100",0.947540595042086
"573",0.889,0.686,0.014,0.6,0.001,0.156,0.487,0.317,0.38,0.802,0.542,0.849,0.837,"51109950102",0.885379185183023
"574",0.874,0.686,0.134,0.704,0.111,0.742,0.601,0.484,0.543,0.581,0.98,0.696,0.671,"51710003100",0.922967970818863
"575",0.947,0.727,0.044,0.735,0.065,0.348,0.778,0.535,0.551,0.696,0.984,0.822,0.796,"51179010214",0.987363073113126
"576",0.95,0.753,0.055,0.663,0.036,0.748,0.708,0.435,0.475,0.697,0.886,0.752,0.752,"51680001603",0.939758468376171
"577",0.882,0.631,0.008,0.423,0.005,0.148,0.241,0.392,0.374,0.797,0.278,0.789,0.879,"51185020500",0.774032692450663
"578",0.89,0.725,0.359,0.804,0.114,0.766,0.943,0.491,0.579,0.442,0.79,0.775,0.853,"51059452600",0.981559760191475
"579",0.895,0.669,0.012,0.626,0.001,0.155,0.203,0.354,0.422,0.782,0.274,0.822,0.906,"51121021400",0.796447951611413
"580",0.954,0.775,0.096,0.768,0.095,0.688,0.746,0.542,0.509,0.557,0.982,0.788,0.524,"51710001500",0.995245636590773
"581",0.923,0.708,0.049,0.726,0.051,0.577,0.867,0.522,0.599,0.672,0.839,0.851,0.732,"51179010215",0.994114072547814
"582",0.934,0.763,0.156,0.809,0.147,0.68,0.878,0.471,0.565,0.609,0.989,0.806,0.835,"51107611300",1.01928291817856
"583",0.93,0.707,0.151,0.614,0.059,0.502,0.646,0.477,0.442,0.658,0.99,0.771,0.826,"51810045801",0.928807531333174
"584",0.951,0.66,0.135,0.637,0.059,0.665,0.184,0.341,0.54,0.508,0.604,0.735,0.815,"51550020200",0.74478548858719
"585",0.899,0.653,0.012,0.594,0,0.11,0.563,0.424,0.315,0.783,0.458,0.846,0.905,"51057950600",0.872291498132227
"586",0.934,0.67,0.09,0.664,0.046,0.696,0.222,0.396,0.552,0.639,0.595,0.685,0.932,"51650011900",0.764073767280699
"587",0.877,0.623,0.008,0.316,0.004,0.232,0.5,0.35,0.293,0.765,0.494,0.725,0.768,"51105950302",0.804069209155455
"588",0.959,0.7,0.114,0.632,0.062,0.357,0.595,0.509,0.489,0.561,0.9,0.731,0.853,"51740210300",0.87226715255547
"589",0.923,0.722,0.071,0.749,0.095,0.364,0.747,0.494,0.557,0.712,0.616,0.765,0.68,"51087200123",0.960562402037999
"590",0.971,0.776,0.102,0.648,0.064,0.778,0.589,0.417,0.495,0.568,0.973,0.827,0.914,"51740210400",0.916062553441331
"591",0.891,0.672,0.2,0.772,0.042,0.363,0.848,0.493,0.549,0.587,0.989,0.821,0.853,"51107611502",0.976168015006732
"592",0.928,0.712,0.138,0.638,0.084,0.625,0.589,0.515,0.518,0.715,0.966,0.727,0.652,"51700031702",0.942836253051497
"593",0.934,0.76,0.161,0.723,0.071,0.601,0.741,0.443,0.481,0.635,0.965,0.831,0.783,"51550020813",0.987153942202158
"594",0.968,0.805,0.245,0.742,0.051,0.79,0.772,0.416,0.526,0.603,0.994,0.834,0.794,"51600300300",0.997395389941594
"595",0.94,0.746,0.04,0.566,0.002,0.274,0.45,0.359,0.456,0.765,0.846,0.811,0.908,"51199051000",0.891545779668851
"596",0.902,0.755,0.108,0.614,0.084,0.631,0.589,0.252,0.551,0.634,0.812,0.627,0.695,"51710001700",0.882791587010511
"597",0.87,0.613,0.082,0.721,0.125,0.429,0.854,0.582,0.582,0.68,0.547,0.634,0.822,"51153900409",0.902781381635976
"598",0.963,0.716,0.09,0.732,0.053,0.932,0.557,0.563,0.501,0.62,0.992,0.854,0.81,"51680000801",0.932675308141529
"599",0.907,0.664,0.022,0.562,0.005,0.287,0.468,0.381,0.425,0.807,0.601,0.72,0.778,"51171040501",0.846727257793972
"600",0.9,0.659,0.014,0.519,0.001,0.126,0.544,0.334,0.394,0.786,0.333,0.779,0.941,"51181860100",0.827662911468031
"601",0.94,0.728,0.099,0.789,0.047,0.637,0.886,0.532,0.56,0.569,0.987,0.715,0.79,"51059422102",0.958705456393429
"602",0.892,0.655,0.171,0.758,0.124,0.33,0.785,0.484,0.551,0.604,0.992,0.839,0.905,"51107611400",0.971752997171753
"603",0.926,0.693,0.035,0.692,0.019,0.304,0.435,0.407,0.551,0.633,0.664,0.716,0.712,"51730811000",0.840538104287952
"604",0.842,0.684,0.249,0.717,0.264,0.645,0.943,0.455,0.653,0.458,0.95,0.71,0.866,"51059452301",0.985047896508821
"605",0.961,0.847,0.425,0.86,0.324,0.931,0.734,0.442,0.554,0.398,0.998,0.709,0.659,"51510201601",1.01900415585463
"606",0.972,0.797,0.074,0.6,0.009,0.568,0.456,0.406,0.492,0.72,0.921,0.825,0.84,"51003010502",0.919032451723359
"607",0.966,0.814,0.112,0.632,0.059,0.303,0.633,0.491,0.481,0.64,0.956,0.848,0.924,"51107611202",0.967020653831514
"608",0.89,0.649,0.017,0.439,0.002,0.241,0.582,0.33,0.357,0.748,0.576,0.83,0.895,"51083930601",0.854688653695472
"609",0.94,0.742,0.083,0.765,0.026,0.533,0.802,0.581,0.429,0.692,0.744,0.787,0.842,"51650010304",0.966807799603823
"610",0.905,0.821,0.398,0.876,0.235,0.718,0.671,0.573,0.599,0.283,1,0.798,0.681,"51013102904",1.01434626926617
"611",0.943,0.656,0.017,0.511,0.005,0.282,0.297,0.353,0.326,0.728,0.722,0.821,0.805,"51089011100",0.813607234516059
"612",0.953,0.837,0.56,0.858,0.189,0.884,0.709,0.505,0.588,0.363,1,0.762,0.585,"51013101401",1.0218881043481
"613",0.911,0.739,0.2,0.78,0.086,0.292,0.684,0.412,0.557,0.535,0.863,0.848,0.845,"51087200600",0.958853024344533
"614",0.843,0.641,0.012,0.515,0.005,0.375,0.025,0.409,0.371,0.793,0.69,0.825,0.933,"51185021000",0.80028172449653
"615",0.946,0.738,0.106,0.741,0.083,0.373,0.722,0.481,0.63,0.609,0.985,0.731,0.819,"51107610603",0.943862537499747
"616",0.922,0.674,0.028,0.646,0.015,0.336,0.538,0.408,0.473,0.737,0.84,0.756,0.842,"51009010504",0.879199044138689
"617",0.909,0.663,0.135,0.674,0.101,0.716,0.822,0.473,0.49,0.622,0.901,0.751,0.828,"51710006000",0.936369631979624
"618",0.973,0.795,0.12,0.712,0.088,0.739,0.829,0.521,0.532,0.642,0.97,0.881,0.914,"51059432000",1.0129447236972
"619",0.931,0.758,0.274,0.859,0.151,0.665,0.873,0.471,0.591,0.499,0.995,0.728,0.729,"51059420600",0.998816083898867
"620",0.93,0.817,0.371,0.821,0.148,0.793,0.797,0.403,0.608,0.479,0.995,0.773,0.806,"51510200802",1.00964343658385
"621",0.957,0.726,0.156,0.713,0.057,0.699,0.829,0.465,0.506,0.648,0.983,0.816,0.76,"51550020912",0.98014608711417
"622",0.93,0.712,0.041,0.599,0.008,0.62,0.203,0.398,0.464,0.734,0.869,0.792,0.788,"51121020802",0.845242425387818
"623",0.931,0.708,0.059,0.786,0.079,0.569,0.892,0.551,0.577,0.644,0.965,0.778,0.797,"51153901016",0.987974096372882
"624",0.921,0.68,0.109,0.505,0.064,0.574,0.468,0.437,0.568,0.674,0.909,0.716,0.903,"51650010400",0.852202170491502
"625",0.409,0.584,0.006,0.325,0.001,0.129,0.133,0.371,0.113,0.789,0.13,0.787,0.937,"51027010200",0.858584429994924
"626",0.932,0.767,0.146,0.764,0.054,0.845,0.538,0.358,0.54,0.66,0.944,0.761,0.829,"51540000302",0.928279591832693
"627",0.915,0.666,0.043,0.637,0.08,0.612,0.816,0.475,0.52,0.684,0.969,0.762,0.833,"51700032228",0.942434472737275
"628",0.973,0.729,0.055,0.793,0.044,0.33,0.633,0.544,0.506,0.697,0.864,0.822,0.81,"51041100934",0.947523811708084
"629",0.986,0.901,0.745,0.946,0.518,0.998,0.614,0.543,0.518,0.358,0.998,0.766,0.598,"51013101801",1.0979487115826
"630",0.909,0.698,0.066,0.629,0.033,0.719,0.576,0.398,0.509,0.718,0.992,0.713,0.742,"51680000204",0.906329297161369
"631",0.912,0.775,0.216,0.648,0.068,0.614,0.606,0.272,0.531,0.461,0.586,0.693,0.749,"51760010402",0.861955593337957
"632",0.915,0.724,0.099,0.738,0.111,0.463,0.653,0.427,0.526,0.659,0.986,0.798,0.744,"51810044808",0.967821352952129
"633",0.892,0.633,0.039,0.529,0.017,0.327,0.614,0.4,0.385,0.682,0.682,0.708,0.875,"51690000100",0.835001184110676
"634",0.784,0.637,0.01,0.374,0.001,0.25,0.582,0.41,0.363,0.79,0.081,0.818,0.809,"51135000300",0.858050766086238
"635",0.943,0.719,0.237,0.744,0.047,0.577,0.854,0.572,0.506,0.538,0.997,0.846,0.884,"51059430700",0.980930196559235
"636",0.899,0.661,0.095,0.607,0.065,0.755,0.582,0.549,0.489,0.625,0.998,0.834,0.877,"51770000400",0.917221136197338
"637",0.956,0.695,0.055,0.565,0.013,0.328,0.601,0.431,0.534,0.68,0.922,0.807,0.699,"51085320601",0.90629875444882
"638",0.843,0.654,0.008,0.533,0.001,0.218,0.051,0.329,0.368,0.802,0.465,0.814,0.806,"51185020400",0.795965010778803
"639",0.954,0.843,0.413,0.681,0.137,0.654,0.601,0.413,0.436,0.484,1,0.842,0.912,"51510201100",0.980138522168988
"640",0.923,0.724,0.089,0.736,0.078,0.652,0.601,0.468,0.523,0.691,0.855,0.607,0.783,"51650011600",0.893603991224462
"641",0.967,0.771,0.138,0.772,0.041,0.24,0.873,0.515,0.563,0.581,0.943,0.806,0.709,"51107611101",0.997734145258193
"642",0.973,0.81,0.115,0.792,0.055,0.36,0.797,0.56,0.509,0.652,0.992,0.858,0.759,"51107611032",1.03148726217921
"643",0.795,0.665,0.008,0.611,0,0.145,0.241,0.396,0.383,0.882,0.429,0.814,0.888,"51017920102",0.867033125381149
"644",0.974,0.704,0.037,0.684,0.012,0.381,0.57,0.475,0.515,0.677,0.915,0.859,0.671,"51730811100",0.925883218606125
"645",0.843,0.634,0.007,0.443,0.001,0.157,0.177,0.378,0.383,0.81,0.236,0.828,0.915,"51185020302",0.783778967109924
"646",0.932,0.824,0.368,0.746,0.136,0.358,0.823,0.451,0.577,0.517,0.985,0.735,0.824,"51059471303",1.0098106233614
"647",0.987,0.767,0.053,0.669,0.013,0.325,0.569,0.381,0.402,0.718,0.825,0.825,0.855,"51041100928",0.914304238071293
"648",0.955,0.835,0.364,0.838,0.15,0.805,0.835,0.589,0.599,0.417,0.981,0.749,0.59,"51059461605",1.03142512129992
"649",0.956,0.816,0.292,0.783,0.146,0.84,0.829,0.578,0.585,0.603,0.996,0.713,0.679,"51059491706",1.03045686346184
"650",0.95,0.828,0.308,0.833,0.133,0.823,0.753,0.496,0.608,0.597,0.99,0.805,0.536,"51059491703",1.05627286439485
"651",0.974,0.853,0.316,0.676,0.159,0.797,0.437,0.376,0.579,0.377,1,0.78,0.714,"51510202002",0.922549375210908
"652",0.975,0.7,0.055,0.557,0.048,0.373,0.5,0.338,0.624,0.692,0.962,0.725,0.804,"51177020109",0.857580843484411
"653",0.923,0.647,0.104,0.657,0.026,0.756,0.563,0.478,0.551,0.139,0.996,0.814,0.795,"51087201406",0.799156272171755
"654",0.919,0.698,0.016,0.698,0.005,0.178,0.253,0.532,0.599,0.783,0.623,0.85,0.888,"51187020101",0.871466844750961
"655",0.883,0.685,0.134,0.597,0.029,0.545,0.956,0.383,0.619,0.647,0.892,0.745,0.844,"51153900403",0.954173824912461
"656",0.968,0.793,0.104,0.814,0.085,0.807,0.886,0.592,0.568,0.597,1,0.873,0.773,"51153900502",1.03978999124417
"657",0.927,0.604,0.01,0.648,0.002,0.188,0.203,0.395,0.397,0.799,0.486,0.824,0.883,"51165010900",0.786829428242496
"658",0.967,0.878,0.682,0.787,0.126,0.814,0.323,0.475,0.461,0.442,0.998,0.849,0.792,"51013101900",0.98061243187698
"659",0.901,0.641,0.007,0.457,0.001,0.213,0.084,0.469,0.22,0.806,0.39,0.789,0.898,"51195930800",0.761427322281825
"660",0.928,0.73,0.066,0.71,0.046,0.596,0.551,0.486,0.501,0.665,0.62,0.86,0.684,"51680000802",0.930904867497496
"661",0.938,0.649,0.011,0.593,0.001,0.259,0.582,0.395,0.52,0.808,0.812,0.722,0.81,"51183870400",0.868166933707453
"662",0.956,0.774,0.161,0.669,0.136,0.772,0.639,0.438,0.467,0.603,0.988,0.783,0.733,"51710002800",0.959791867301458
"663",0.938,0.744,0.024,0.68,0.001,0.338,0.481,0.347,0.543,0.754,0.683,0.89,0.883,"51061930101",0.912407812474278
"664",0.941,0.687,0.092,0.689,0.021,0.332,0.43,0.426,0.512,0.447,0.635,0.742,0.898,"51087201504",0.790144797429393
"665",0.906,0.602,0.008,0.415,0.002,0.218,0.209,0.374,0.343,0.796,0.449,0.716,0.802,"51195931500",0.745532933253432
"666",0.951,0.743,0.109,0.748,0.126,0.607,0.905,0.652,0.416,0.689,1,0.877,0.777,"51810046219",1.05301786362109
"667",0.764,0.714,0.009,0.482,0.007,0.331,0.266,0.382,0.309,0.848,0.789,0.837,0.835,"51001090102",0.921259870537817
"668",0.894,0.692,0.051,0.737,0.119,0.613,0.747,0.422,0.52,0.436,0.956,0.747,0.73,"51710000500",0.914121520114083
"669",0.926,0.775,0.125,0.731,0.167,0.903,0.829,0.572,0.594,0.645,1,0.843,0.727,"51059432201",1.04780209075285
"670",0.92,0.748,0.202,0.529,0.086,0.542,0.804,0.445,0.54,0.53,0.913,0.673,0.95,"51059431602",0.906647241361253
"671",0.853,0.617,0.011,0.584,0.002,0.221,0.665,0.397,0.405,0.835,0.205,0.839,0.976,"51001090500",0.868850103252445
"672",0.857,0.63,0.008,0.552,0,0.031,0.5,0.474,0.402,0.81,0.282,0.832,0.864,"51029930101",0.859344082825767
"673",0.874,0.67,0.04,0.639,0.032,0.615,0.723,0.572,0.531,0.667,0.932,0.726,0.653,"51820003100",0.94221466901138
"674",0.913,0.676,0.013,0.522,0.002,0.267,0.095,0.4,0.34,0.804,0.618,0.879,0.961,"51167030404",0.811729550542239
"675",0.878,0.688,0.014,0.585,0.001,0.255,0.468,0.324,0.371,0.775,0.566,0.812,0.922,"51193010200",0.864654402172079
"676",0.843,0.634,0.007,0.443,0.001,0.157,0.177,0.378,0.383,0.808,0.236,0.828,0.915,"51185020301",0.783385491156374
"677",0.94,0.663,0.266,0.479,0.091,0.628,0.43,0.403,0.518,0.489,0.59,0.607,0.406,"51710004700",0.793690748643063
"678",0.932,0.724,0.111,0.654,0.015,0.435,0.709,0.457,0.537,0.654,0.937,0.809,0.901,"51059490104",0.937539370652406
"679",0.932,0.728,0.025,0.682,0.007,0.273,0.525,0.472,0.391,0.769,0.786,0.744,0.853,"51093280108",0.900534529967721
"680",0.895,0.641,0.135,0.613,0.058,0.717,0.367,0.471,0.574,0.56,0.845,0.76,0.66,"51770002700",0.844753162267127
"681",0.924,0.662,0.011,0.558,0.002,0.262,0.437,0.379,0.419,0.78,0.55,0.847,0.906,"51011040102",0.847253906964109
"682",0.939,0.807,0.268,0.846,0.054,0.638,0.854,0.555,0.569,0.595,1,0.649,0.629,"51059482506",1.00987788455064
"683",0.86,0.688,0.011,0.564,0.001,0.185,0.481,0.376,0.416,0.787,0.274,0.805,0.919,"51193010101",0.853801095898596
"684",0.924,0.67,0.01,0.521,0.001,0.175,0.12,0.431,0.352,0.789,0.51,0.865,0.905,"51035080401",0.802296296413493
"685",0.937,0.699,0.029,0.656,0.012,0.382,0.772,0.438,0.487,0.676,0.768,0.747,0.693,"51149850301",0.918966958332333
"686",0.821,0.693,0.017,0.531,0.005,0.35,0.601,0.395,0.399,0.756,0.845,0.774,0.775,"51193010402",0.930882387077675
"687",0.982,0.734,0.03,0.657,0.016,0.322,0.696,0.545,0.38,0.761,0.955,0.806,0.76,"51800075406",0.957396600840006
"688",0.921,0.687,0.014,0.53,0.002,0.323,0.165,0.321,0.208,0.799,0.673,0.803,0.807,"51195931400",0.812807054614351
"689",0.883,0.697,0.29,0.806,0.115,0.86,0.854,0.445,0.543,0.573,0.999,0.666,0.877,"51059480901",0.958304021991629
"690",0.951,0.679,0.062,0.619,0.048,0.631,0.418,0.43,0.495,0.646,0.992,0.819,0.825,"51161031102",0.870270588955832
"691",0.974,0.741,0.037,0.669,0.046,0.294,0.905,0.548,0.433,0.717,0.828,0.779,0.926,"51700032211",0.965266505896192
"692",0.922,0.666,0.02,0.662,0.001,0.213,0.576,0.428,0.605,0.759,0.564,0.725,0.843,"51047930400",0.85890067868414
"693",0.962,0.879,0.058,0.655,0.022,0.472,0.392,0.26,0.385,0.749,0.68,0.837,0.659,"51121020600",0.942142811646279
"694",0.977,0.858,0.418,0.812,0.198,0.827,0.5,0.5,0.534,0.523,0.999,0.865,0.841,"51510201400",1.011014745587
"695",0.949,0.681,0.059,0.593,0.037,0.783,0.361,0.402,0.534,0.68,0.997,0.733,0.776,"51161031101",0.843051029885214
"696",0.936,0.682,0.057,0.703,0.03,0.27,0.741,0.547,0.487,0.663,0.836,0.826,0.892,"51041100819",0.934128880370925
"697",0.933,0.695,0.073,0.652,0.039,0.323,0.804,0.291,0.499,0.602,0.97,0.766,0.938,"51041100804",0.904954963339129
"698",0.866,0.739,0.096,0.817,0.107,0.661,0.835,0.515,0.616,0.619,0.925,0.817,0.743,"51153900701",1.02626494420123
"699",0.974,0.846,0.316,0.812,0.139,0.779,0.658,0.466,0.514,0.508,0.999,0.799,0.848,"51610500200",0.991463968103988
"700",0.959,0.879,0.153,0.518,0.051,0.751,0.443,0.2,0.428,0.665,0.982,0.807,0.575,"51540000700",0.95215169943096
"701",0.937,0.725,0.385,0.664,0.05,0.606,0.918,0.54,0.484,0.467,0.956,0.804,0.929,"51059420100",0.965666953446809
"702",0.947,0.753,0.043,0.733,0.047,0.288,0.892,0.426,0.509,0.685,0.771,0.785,0.855,"51153900905",0.969816462666382
"703",0.942,0.69,0.142,0.769,0.097,0.465,0.974,0.515,0.515,0.622,0.991,0.792,0.763,"51107611205",0.999680593761844
"704",0.962,0.7,0.046,0.702,0.022,0.258,0.646,0.459,0.45,0.738,0.869,0.841,0.832,"51800075205",0.933155375646739
"705",0.937,0.716,0.089,0.695,0.064,0.629,0.911,0.466,0.478,0.631,0.994,0.825,0.872,"51710006605",0.981325742002552
"706",0.898,0.688,0.075,0.723,0.07,0.224,0.823,0.535,0.571,0.67,0.799,0.78,0.825,"51153900702",0.96451810918344
"707",0.98,0.81,0.308,0.768,0.084,0.75,0.861,0.48,0.563,0.584,0.998,0.793,0.833,"51059461202",1.01172254312372
"708",0.955,0.819,0.458,0.706,0.095,0.698,0.772,0.398,0.459,0.488,0.891,0.829,0.892,"51059460503",0.985973225391059
