"","Accees to Care","Education","Employment Access","Labor Force Participation","Population Density","Walkability","Spatial Segregation","Income Inequality","Affordability","Environmental","Food Access","Townsend","Mobility","geoid","Incarceration"
"431",0.934,0.692,0.076,0.655,0.027,0.589,0.527,0.426,0.449,0.679,0.843,0.709,0.845,"51775010100",0.862722124962349
"432",0.973,0.877,0.66,0.815,0.362,0.616,0.706,0.55,0.633,0.278,1,0.646,0.66,"51013103501",1.0163941713866
"433",0.876,0.683,0.067,0.739,0.115,0.766,0.892,0.533,0.529,0.626,0.987,0.771,0.664,"51710006604",1.00206016344375
"434",0.977,0.847,0.609,0.757,0.192,0.766,0.802,0.54,0.621,0.446,0.995,0.658,0.672,"51059471201",1.01460086790989
"435",0.867,0.715,0.292,0.774,0.257,0.763,0.891,0.541,0.633,0.626,0.991,0.661,0.745,"51059482302",1.02804665949237
"436",0.916,0.712,0.039,0.596,0.007,0.62,0.31,0.449,0.472,0.743,0.869,0.768,0.795,"51121020801",0.866516070982959
"437",0.881,0.679,0.314,0.797,0.149,0.766,0.853,0.529,0.61,0.556,0.997,0.567,0.791,"51059450602",0.94437525385735
"438",0.964,0.887,0.651,0.877,0.178,0.693,0.7,0.49,0.617,0.231,1,0.717,0.682,"51013103404",0.998674893437184
"439",0.998,0.818,0.376,0.727,0.078,0.708,0.63,0.47,0.61,0.53,0.949,0.752,0.684,"51059482204",0.958626215131425
"440",0.933,0.814,0.048,0.357,0.085,0.613,0.489,0.149,0.391,0.739,1,0.689,0.39,"51121020402",0.921079462502853
"441",0.959,0.715,0.246,0.731,0.084,0.83,0.789,0.464,0.529,0.448,1,0.739,0.607,"51740213200",0.934778877308182
"442",0.926,0.719,0.062,0.759,0.077,0.569,0.904,0.561,0.576,0.602,0.965,0.743,0.766,"51153901015",0.979650355456815
"443",0.912,0.74,0.108,0.733,0.066,0.542,0.819,0.525,0.53,0.68,0.895,0.809,0.812,"51685920202",0.998298883114532
"444",0.855,0.668,0.124,0.818,0.07,0.534,0.917,0.483,0.645,0.628,0.956,0.624,0.714,"51153901418",0.963718648590733
"445",0.955,0.669,0.043,0.598,0.048,0.345,0.419,0.46,0.564,0.577,0.941,0.557,0.855,"51730810900",0.77696576071491
"446",0.967,0.805,0.249,0.784,0.157,0.979,0.54,0.364,0.541,0.492,0.908,0.675,0.503,"51710003700",0.92754732767508
"447",0.967,0.735,0.065,0.745,0.134,0.289,0.828,0.6,0.495,0.712,0.994,0.671,0.721,"51199050208",0.981499371446251
"448",0.921,0.669,0.019,0.532,0.011,0.388,0.464,0.433,0.541,0.681,0.879,0.719,0.817,"51031020700",0.841234226753115
"449",0.885,0.738,0.354,0.775,0.152,0.832,0.917,0.553,0.61,0.578,0.999,0.669,0.649,"51059480903",1.02547240240277
"450",0.904,0.726,0.099,0.837,0.029,0.417,0.802,0.499,0.633,0.658,0.936,0.741,0.629,"51630000500",0.990483128943828
"451",0.917,0.63,0.009,0.263,0.001,0.099,0.374,0.475,0.288,0.805,0.51,0.694,0.853,"51195930700",0.773787171159193
"452",0.947,0.721,0.024,0.56,0.005,0.297,0.343,0.431,0.369,0.758,0.785,0.82,0.853,"51015070602",0.865694357867332
"453",0.961,0.764,0.059,0.639,0.007,0.308,0.63,0.521,0.541,0.667,0.939,0.865,0.81,"51179010306",0.956984293793299
"454",0.943,0.675,0.059,0.33,0.024,0.667,0.63,0.635,0.599,0.646,0.985,0.609,0.622,"51680001400",0.857804585974827
"455",0.928,0.69,0.069,0.751,0.08,0.626,0.617,0.594,0.541,0.664,0.946,0.729,0.737,"51740213101",0.930963332809082
"456",0.903,0.691,0.058,0.708,0.09,0.595,0.687,0.473,0.564,0.657,0.659,0.768,0.751,"51710000100",0.922905500370019
"457",0.865,0.656,0.01,0.635,0.001,0.265,0.563,0.49,0.313,0.751,0.458,0.761,0.856,"51135000102",0.867927331948273
"458",0.909,0.708,0.263,0.751,0.053,0.546,0.789,0.49,0.552,0.52,0.868,0.678,0.781,"51087200404",0.923505807116896
"459",0.975,0.81,0.038,0.505,0.024,0.354,0.374,0.523,0.38,0.768,0.84,0.857,0.832,"51095080209",0.924197432738296
"460",0.857,0.655,0.105,0.734,0.057,0.443,0.891,0.512,0.61,0.638,0.705,0.747,0.768,"51153901900",0.955707207975368
"461",0.931,0.651,0.008,0.428,0.002,0.264,0.176,0.331,0.345,0.792,0.555,0.664,0.806,"51195931700",0.742482489953075
"462",0.944,0.746,0.151,0.748,0.123,0.771,0.975,0.463,0.582,0.595,0.99,0.768,0.636,"51059490501",1.01841750662912
"463",0.886,0.624,0.01,0.435,0.001,0.098,0.4,0.496,0.311,0.766,0.128,0.743,0.885,"51089010900",0.774672609651715
"464",0.952,0.755,0.1,0.743,0.034,0.542,0.904,0.482,0.507,0.566,0.986,0.774,0.641,"51059422202",0.98628294490089
"465",0.946,0.784,0.472,0.815,0.15,0.692,0.783,0.434,0.529,0.496,1,0.75,0.903,"51013102302",0.987975580303823
"466",0.932,0.67,0.085,0.67,0.036,0.66,0.629,0.437,0.483,0.691,0.93,0.7,0.707,"51770002301",0.894209702143143
"467",0.963,0.82,0.06,0.607,0.017,0.676,0.534,0.26,0.483,0.715,0.885,0.667,0.638,"51121020701",0.902034281778878
"468",0.948,0.7,0.177,0.661,0.054,0.556,0.591,0.439,0.495,0.609,0.847,0.758,0.692,"51710007002",0.899620011267289
"469",0.916,0.72,0.108,0.727,0.031,0.613,0.406,0.514,0.518,0.651,0.507,0.716,0.683,"51650010502",0.861036371908344
"470",0.863,0.574,0.036,0.513,0.007,0.323,0.687,0.403,0.426,0.631,0.417,0.676,0.802,"51590001302",0.796114945230616
"471",0.945,0.763,0.11,0.852,0.034,0.416,0.978,0.458,0.529,0.639,0.999,0.774,0.822,"51107610506",1.01339964732458
"472",0.92,0.672,0.029,0.569,0.047,0.373,0.591,0.494,0.38,0.661,0.934,0.717,0.891,"51590000100",0.870855615239074
"473",0.963,0.861,0.173,0.705,0.058,0.778,0.395,0.303,0.541,0.63,0.918,0.723,0.829,"51540001000",0.908415695308938
"474",0.899,0.653,0.112,0.572,0.048,0.622,0.323,0.51,0.576,0.538,0.969,0.605,0.843,"51740211700",0.787000441984409
"475",0.919,0.659,0.011,0.647,0.001,0.107,0.54,0.503,0.472,0.804,0.504,0.843,0.863,"51007930102",0.8887637084822
"476",0.952,0.798,0.189,0.606,0.097,0.844,0.612,0.374,0.542,0.666,0.99,0.769,0.54,"51540000201",0.976887977274662
"477",0.953,0.812,0.294,0.77,0.134,0.84,0.847,0.578,0.576,0.574,0.996,0.707,0.664,"51059491707",1.02370880624582
"478",0.939,0.663,0.027,0.576,0.018,0.481,0.432,0.453,0.483,0.723,0.941,0.756,0.821,"51155210201",0.856141021146712
"479",0.995,0.752,0.067,0.903,0.019,0.467,0.783,0.622,0.426,0.583,0.981,0.732,0.393,"51810040000",0.983886837271567
"480",0.862,0.632,0.136,0.762,0.192,0.68,0.764,0.513,0.622,0.653,0.999,0.616,0.788,"51683910401",0.938458148518101
"481",0.912,0.653,0.01,0.491,0.001,0.249,0.521,0.44,0.357,0.766,0.716,0.755,0.924,"51143010600",0.844671212358815
"482",0.935,0.751,0.033,0.552,0.038,0.703,0.342,0.35,0.506,0.74,0.765,0.782,0.603,"51750010101",0.884633946778729
"483",0.925,0.623,0.03,0.583,0.014,0.328,0.602,0.473,0.506,0.755,0.617,0.691,0.808,"51820003200",0.839814492085063
"484",0.953,0.67,0.088,0.392,0.127,0.749,0.572,0.716,0.564,0.639,0.975,0.714,0.556,"51680000203",0.904912507679075
"485",0.947,0.774,0.039,0.695,0.015,0.306,0.521,0.519,0.449,0.79,0.896,0.844,0.819,"51003010302",0.964961472476809
"486",0.947,0.67,0.093,0.611,0.082,0.716,0.572,0.4,0.541,0.675,0.796,0.671,0.748,"51650011800",0.854844944158328
"487",0.919,0.752,0.289,0.699,0.073,0.657,0.885,0.462,0.564,0.545,0.999,0.76,0.805,"51059451900",0.987614962842357
"488",0.926,0.678,0.032,0.68,0.03,0.398,0.525,0.477,0.551,0.79,0.979,0.762,0.756,"51790000200",0.920284334182213
"489",0.963,0.834,0.36,0.871,0.152,0.644,0.809,0.568,0.637,0.367,0.997,0.713,0.611,"51059420400",1.00670118657869
"490",0.889,0.689,0.088,0.713,0.112,0.623,0.885,0.518,0.541,0.678,0.984,0.747,0.857,"51153901212",0.985205786647283
"491",0.899,0.63,0.008,0.469,0.001,0.208,0.1,0.505,0.299,0.794,0.385,0.732,0.87,"51195931600",0.749930293762971
"492",0.957,0.685,0.052,0.66,0.056,0.581,0.636,0.464,0.518,0.699,1,0.793,0.766,"51650011200",0.923899559813839
"493",0.933,0.669,0.2,0.531,0.056,0.739,0.872,0.518,0.529,0.531,0.981,0.717,0.553,"51087200409",0.932020769405807
"494",0.982,0.862,0.365,0.911,0.038,0.787,0.611,0.72,0.576,0.323,0.995,0.729,0.418,"51510200701",0.987741656430841
"495",0.895,0.81,0.043,0.643,0.06,0.7,0.31,0.406,0.472,0.725,0.981,0.8,0.679,"51790000100",0.946354758850458
"496",0.887,0.692,0.057,0.741,0.155,0.571,0.617,0.514,0.529,0.58,0.717,0.75,0.713,"51710000600",0.921534097129052
"497",0.985,0.791,0.429,0.587,0.086,0.761,0.668,0.358,0.552,0.54,0.986,0.722,0.893,"51013102100",0.919671469689951
"498",0.966,0.878,0.766,0.804,0.187,0.787,0.611,0.386,0.552,0.387,0.998,0.724,0.71,"51013101502",1.0029088393776
"499",0.885,0.687,0.049,0.769,0.025,0.268,0.738,0.529,0.472,0.631,0.63,0.705,0.893,"51041100506",0.899340742272872
"500",0.986,0.816,0.393,0.86,0.396,0.64,0.879,0.559,0.645,0.331,0.985,0.775,0.691,"51510200111",1.04609896276104
"501",0.938,0.742,0.054,0.732,0.061,0.333,0.84,0.507,0.587,0.643,0.932,0.731,0.754,"51179010211",0.969338174568736
"502",0.919,0.777,0.161,0.715,0.069,0.627,0.553,0.362,0.564,0.552,0.791,0.758,0.739,"51760060502",0.914269349096068
"503",0.93,0.695,0.118,0.714,0.059,0.574,0.534,0.474,0.495,0.599,0.978,0.739,0.837,"51710005702",0.888841773495552
"504",0.931,0.734,0.16,0.688,0.079,0.716,0.808,0.453,0.587,0.627,0.985,0.782,0.666,"51003010701",0.98504476472182
"505",0.972,0.741,0.038,0.788,0.005,0.275,0.745,0.582,0.576,0.699,0.699,0.813,0.686,"51177020206",0.963317744427849
"506",0.94,0.806,0.206,0.859,0.094,0.773,0.808,0.541,0.599,0.573,0.996,0.809,0.663,"51059491801",1.03781166838299
"507",0.982,0.766,0.112,0.406,0.222,0.429,0.47,0.365,0.806,0.58,0.936,0.725,0.438,"51630000301",0.909123791089703
"508",0.948,0.695,0.098,0.663,0.027,0.654,0.734,0.519,0.517,0.556,0.917,0.762,0.828,"51740212600",0.902452734397626
"509",0.922,0.676,0.023,0.585,0.017,0.241,0.644,0.46,0.379,0.656,0.896,0.65,0.878,"51590000900",0.853653743164412
"510",0.916,0.678,0.158,0.639,0.037,0.622,0.757,0.557,0.483,0.652,0.941,0.845,0.819,"51550020809",0.961113677033666
"511",0.906,0.732,0.323,0.672,0.054,0.84,0.566,0.459,0.541,0.339,0.931,0.762,0.616,"51760011100",0.896299128460911
"512",0.938,0.677,0.083,0.687,0.046,0.558,0.444,0.533,0.552,0.441,0.916,0.647,0.787,"51087201205",0.806275635944387
"513",0.91,0.712,0.043,0.749,0.075,0.632,0.694,0.458,0.483,0.691,0.907,0.79,0.929,"51650011002",0.945060555819881
"514",0.928,0.724,0.255,0.606,0.101,0.888,0.605,0.431,0.575,0.35,0.993,0.702,0.607,"51740210900",0.878434093407419
"515",0.936,0.654,0.099,0.621,0.042,0.647,0.406,0.377,0.587,0.635,0.999,0.772,0.848,"51650010602",0.845131892613729
"516",0.8,0.688,0.017,0.524,0.005,0.35,0.591,0.407,0.391,0.771,0.845,0.774,0.79,"51193010401",0.936102365342169
"517",0.938,0.655,0.016,0.615,0.005,0.257,0.278,0.492,0.472,0.785,0.552,0.773,0.774,"51165010801",0.822310779003701
"518",0.958,0.731,0.118,0.715,0.099,0.729,0.738,0.457,0.576,0.626,0.826,0.663,0.573,"51650010315",0.928583500141447
"519",0.961,0.78,0.136,0.609,0.039,0.563,0.585,0.379,0.506,0.647,0.962,0.789,0.665,"51003010603",0.939474833877502
"520",0.933,0.69,0.078,0.667,0.069,0.57,0.461,0.417,0.472,0.635,0.894,0.802,0.809,"51710006602",0.882364818573367
"521",0.846,0.626,0.091,0.722,0.097,0.461,0.764,0.501,0.564,0.594,0.998,0.716,0.777,"51840000101",0.93464434709478
"522",0.87,0.641,0.197,0.734,0.047,0.759,0.757,0.503,0.541,0.596,0.999,0.72,0.885,"51810041002",0.923007675044384
"523",0.909,0.685,0.03,0.564,0.004,0.146,0.757,0.319,0.334,0.672,0.499,0.645,0.835,"51590001200",0.838086358446895
"524",0.919,0.678,0.012,0.664,0.001,0.144,0.31,0.463,0.472,0.804,0.496,0.81,0.863,"51079030102",0.846465642365079
"525",0.901,0.745,0.311,0.786,0.119,0.733,0.853,0.508,0.587,0.492,0.995,0.715,0.904,"51510200600",0.974563298139874
"526",0.921,0.679,0.036,0.67,0.031,0.337,0.584,0.324,0.563,0.759,0.986,0.708,0.684,"51820003300",0.904725691354651
"527",0.942,0.729,0.156,0.833,0.086,0.516,0.834,0.585,0.541,0.615,0.975,0.779,0.726,"51087200411",1.00045255751841
"528",0.954,0.703,0.146,0.694,0.072,0.704,0.713,0.538,0.576,0.622,0.99,0.769,0.83,"51683910201",0.936737277896161
"529",0.908,0.657,0.014,0.415,0.007,0.392,0.406,0.39,0.357,0.788,0.677,0.677,0.723,"51195931200",0.815045443394383
"530",0.944,0.763,0.435,0.814,0.3,0.595,0.77,0.623,0.576,0.436,1,0.747,0.735,"51013102702",1.01926043847095
"531",0.914,0.696,0.317,0.837,0.187,0.694,0.891,0.525,0.598,0.593,0.998,0.682,0.69,"51059481000",1.00352346795157
"532",0.911,0.659,0.013,0.639,0.001,0.254,0.483,0.465,0.391,0.799,0.728,0.762,0.876,"51171040700",0.869934815970677
"533",0.938,0.698,0.085,0.644,0.048,0.507,0.764,0.523,0.472,0.671,0.668,0.678,0.652,"51650010306",0.908578895719305
"534",0.935,0.721,0.025,0.693,0.007,0.273,0.515,0.488,0.391,0.775,0.786,0.774,0.857,"51093280107",0.906244224519438
"535",0.904,0.694,0.018,0.584,0.008,0.438,0.316,0.361,0.357,0.784,0.828,0.653,0.667,"51720960100",0.838115096703914
"536",0.945,0.805,0.331,0.885,0.228,0.692,0.809,0.579,0.643,0.568,1,0.772,0.703,"51059420502",1.06049215691341
"537",0.974,0.66,0.105,0.606,0.047,0.861,0.413,0.41,0.552,0.659,0.511,0.722,0.657,"51650010601",0.805429829752187
"538",0.821,0.635,0.007,0.445,0,0.081,0.081,0.471,0.368,0.764,0.121,0.798,0.945,"51105950400",0.755276253806856
"539",0.92,0.671,0.017,0.646,0.002,0.237,0.668,0.538,0.449,0.722,0.67,0.823,0.842,"51033030300",0.910747699207236
"540",0.902,0.684,0.014,0.632,0.001,0.192,0.457,0.427,0.403,0.795,0.611,0.677,0.78,"51109950202",0.850725773433498
"541",0.976,0.799,0.189,0.7,0.097,0.686,0.84,0.527,0.541,0.634,0.984,0.778,0.809,"51059421102",1.00315780770576
"542",0.94,0.661,0.132,0.619,0.039,0.497,0.515,0.499,0.576,0.493,0.962,0.648,0.763,"51087201104",0.821732437081901
"543",0.912,0.741,0.111,0.715,0.072,0.583,0.694,0.559,0.495,0.667,0.897,0.8,0.799,"51650010311",0.976149518863409
"544",0.959,0.713,0.099,0.623,0.077,0.617,0.857,0.354,0.507,0.638,1,0.774,0.793,"51710006606",0.945969437482681
"545",0.941,0.656,0.007,0.539,0.001,0.087,0.1,0.509,0.265,0.853,0.373,0.739,0.776,"51173030702",0.774012053005399
"546",0.971,0.73,0.045,0.601,0.009,0.413,0.662,0.5,0.437,0.742,0.852,0.805,0.89,"51800075401",0.921772992525895
"547",0.93,0.649,0.009,0.591,0.002,0.179,0.451,0.445,0.368,0.755,0.391,0.804,0.847,"51143010200",0.826462280757683
"548",0.908,0.682,0.035,0.679,0.01,0.35,0.774,0.521,0.474,0.675,0.42,0.757,0.845,"51700032400",0.893056533418411
"549",0.966,0.871,0.534,0.831,0.104,0.641,0.789,0.49,0.576,0.474,1,0.794,0.634,"51059471204",1.05341479883982
"550",0.838,0.61,0.009,0.634,0,0.201,0.515,0.499,0.368,0.782,0.18,0.787,0.825,"51081880200",0.844800644921846
"551",0.935,0.006,0,0.005,0,0.355,0,0.999,0.996,0.93,0.996,1,1,"51019050102",0.612545866721334
"552",0.888,0.621,0.009,0.354,0.001,0.169,0.189,0.42,0.483,0.757,0.343,0.767,0.844,"51169030200",0.751110189718133
"553",0.942,0.723,0.052,0.751,0.057,0.653,0.886,0.503,0.562,0.697,0.982,0.832,0.788,"51153900804",1.00437905664432
"554",0.92,0.681,0.134,0.711,0.08,0.624,0.783,0.577,0.506,0.616,0.336,0.802,0.858,"51550020002",0.908147028346627
"555",0.991,0.868,0.385,0.808,0.195,0.845,0.719,0.556,0.576,0.505,0.995,0.709,0.598,"51510200705",1.02388538021867
"556",0.871,0.696,0.007,0.647,0,0.093,0.566,0.504,0.46,0.814,0.513,0.781,0.891,"51175200500",0.907421882394366
"557",0.939,0.673,0.013,0.622,0.002,0.18,0.444,0.406,0.414,0.774,0.29,0.793,0.756,"51067020200",0.832684465692912
"558",0.985,0.641,0.044,0.114,0.018,0.141,0.738,0.37,0.552,0.626,0.722,0.709,0.651,"51149850100",0.806365636226455
"559",0.904,0.66,0.125,0.481,0.059,0.778,0.668,0.462,0.552,0.491,1,0.774,0.747,"51740211900",0.881777631105758
"560",0.943,0.67,0.125,0.69,0.101,0.629,0.642,0.477,0.506,0.645,0.995,0.727,0.793,"51810040801",0.908518200239147
"561",0.923,0.65,0.081,0.63,0.021,0.445,0.451,0.362,0.506,0.676,0.858,0.783,0.865,"51770002800",0.848469151776119
"562",0.962,0.67,0.016,0.682,0.002,0.283,0.291,0.53,0.645,0.796,0.571,0.803,0.803,"51187020602",0.842836008315999
"563",0.946,0.676,0.114,0.635,0.045,0.593,0.502,0.507,0.541,0.69,0.988,0.745,0.839,"51700031602",0.884716237752352
"564",0.916,0.756,0.121,0.814,0.132,0.688,0.911,0.529,0.552,0.554,1,0.839,0.805,"51059422101",1.02944264627281
"565",0.839,0.661,0.011,0.609,0.001,0.298,0.566,0.435,0.38,0.781,0.554,0.708,0.865,"51025930203",0.871271117891262
"566",0.932,0.669,0.085,0.67,0.036,0.662,0.63,0.437,0.483,0.695,0.93,0.699,0.707,"51770002302",0.89446535145004
"567",0.91,0.724,0.035,0.642,0.021,0.531,0.617,0.475,0.472,0.707,0.864,0.799,0.849,"51031020401",0.929728437035681
"568",0.941,0.738,0.025,0.55,0.01,0.339,0.189,0.388,0.426,0.763,0.914,0.786,0.824,"51191010501",0.850381693660488
"569",0.87,0.643,0.059,0.641,0.016,0.46,0.706,0.612,0.529,0.574,0.517,0.814,0.859,"51041100407",0.887846789117235
"570",0.916,0.697,0.128,0.808,0.076,0.454,0.764,0.53,0.61,0.59,0.883,0.773,0.798,"51153901602",0.954582746060761
"571",0.966,0.851,0.404,0.761,0.127,0.888,0.677,0.469,0.54,0.54,1,0.802,0.674,"51510201804",1.0216531472193
"572",0.953,0.731,0.458,0.758,0.129,0.667,0.891,0.398,0.587,0.44,1,0.698,0.878,"51013103100",0.947240863706734
"573",0.874,0.701,0.015,0.567,0.001,0.156,0.445,0.348,0.368,0.802,0.542,0.859,0.848,"51109950102",0.891197504025022
"574",0.881,0.678,0.136,0.682,0.109,0.742,0.662,0.604,0.541,0.581,0.98,0.723,0.627,"51710003100",0.947212286856898
"575",0.946,0.722,0.044,0.743,0.059,0.348,0.796,0.596,0.541,0.696,0.984,0.792,0.841,"51179010214",0.981801070291884
"576",0.958,0.753,0.055,0.643,0.035,0.748,0.661,0.464,0.472,0.697,0.886,0.753,0.703,"51680001603",0.934427910885062
"577",0.875,0.619,0.008,0.379,0.005,0.148,0.17,0.441,0.368,0.797,0.278,0.788,0.921,"51185020500",0.756326874684365
"578",0.894,0.734,0.369,0.818,0.107,0.766,0.955,0.473,0.576,0.442,0.79,0.716,0.824,"51059452600",0.971748787859954
"579",0.879,0.666,0.012,0.624,0.001,0.155,0.227,0.494,0.414,0.782,0.274,0.902,0.872,"51121021400",0.841107216337318
"580",0.951,0.758,0.098,0.782,0.103,0.688,0.776,0.574,0.507,0.557,0.982,0.753,0.56,"51710001500",0.987240632994344
"581",0.909,0.672,0.049,0.752,0.052,0.577,0.84,0.581,0.599,0.672,0.839,0.81,0.767,"51179010215",0.972990494223134
"582",0.929,0.785,0.158,0.826,0.14,0.68,0.89,0.501,0.552,0.609,0.989,0.797,0.838,"51107611300",1.03233468990136
"583",0.939,0.693,0.153,0.616,0.057,0.502,0.694,0.479,0.437,0.658,0.99,0.77,0.807,"51810045801",0.929493395510088
"584",0.95,0.652,0.135,0.606,0.062,0.665,0.177,0.413,0.53,0.508,0.604,0.73,0.863,"51550020200",0.739446150699681
"585",0.902,0.648,0.012,0.585,0,0.11,0.502,0.434,0.322,0.783,0.458,0.762,0.848,"51057950600",0.841577414419034
"586",0.959,0.673,0.09,0.626,0.046,0.696,0.4,0.363,0.553,0.639,0.595,0.747,0.839,"51650011900",0.805101892229914
"587",0.883,0.624,0.008,0.303,0.004,0.232,0.527,0.342,0.288,0.765,0.494,0.662,0.724,"51105950302",0.791934377281059
"588",0.965,0.691,0.114,0.632,0.059,0.357,0.63,0.522,0.495,0.561,0.9,0.719,0.866,"51740210300",0.868836775165136
"589",0.934,0.743,0.071,0.749,0.095,0.364,0.796,0.516,0.552,0.712,0.616,0.765,0.718,"51087200123",0.972512709600097
"590",0.983,0.744,0.102,0.639,0.056,0.778,0.566,0.46,0.495,0.568,0.973,0.833,0.865,"51740210400",0.902579300578368
"591",0.899,0.7,0.204,0.779,0.04,0.363,0.828,0.531,0.541,0.587,0.989,0.834,0.897,"51107611502",0.985467845740096
"592",0.931,0.713,0.139,0.633,0.082,0.625,0.617,0.51,0.518,0.715,0.966,0.745,0.709,"51700031702",0.945824998291539
"593",0.947,0.752,0.161,0.719,0.072,0.601,0.745,0.459,0.483,0.635,0.965,0.82,0.74,"51550020813",0.982209204306686
"594",0.958,0.814,0.246,0.744,0.048,0.79,0.789,0.441,0.529,0.603,0.994,0.798,0.758,"51600300300",1.00266158227986
"595",0.942,0.747,0.042,0.572,0.002,0.274,0.477,0.348,0.437,0.765,0.846,0.793,0.897,"51199051000",0.89131434565183
"596",0.895,0.767,0.11,0.673,0.08,0.631,0.706,0.34,0.541,0.634,0.812,0.701,0.683,"51710001700",0.94267810623671
"597",0.862,0.61,0.084,0.749,0.119,0.429,0.815,0.613,0.576,0.68,0.547,0.632,0.848,"51153900409",0.899175643977786
"598",0.963,0.706,0.091,0.756,0.05,0.932,0.617,0.599,0.483,0.62,0.992,0.813,0.783,"51680000801",0.934402763869146
"599",0.915,0.67,0.023,0.585,0.005,0.287,0.425,0.423,0.426,0.807,0.601,0.774,0.825,"51171040501",0.855754937614829
"600",0.889,0.676,0.014,0.543,0.001,0.126,0.566,0.407,0.368,0.786,0.333,0.829,0.953,"51181860100",0.862621682187045
"601",0.944,0.715,0.102,0.752,0.042,0.637,0.917,0.549,0.552,0.569,0.987,0.729,0.797,"51059422102",0.958051505111418
"602",0.902,0.658,0.173,0.762,0.122,0.33,0.783,0.511,0.541,0.604,0.992,0.793,0.85,"51107611400",0.964136927253859
"603",0.926,0.711,0.036,0.677,0.018,0.304,0.496,0.437,0.544,0.633,0.664,0.712,0.72,"51730811000",0.857658378568563
"604",0.849,0.675,0.252,0.669,0.276,0.645,0.955,0.452,0.645,0.458,0.95,0.775,0.89,"51059452301",0.994212031844916
"605",0.965,0.855,0.426,0.844,0.324,0.931,0.732,0.487,0.552,0.398,0.998,0.712,0.696,"51510201601",1.02109790130998
"606",0.967,0.807,0.074,0.63,0.009,0.568,0.476,0.422,0.495,0.72,0.921,0.818,0.844,"51003010502",0.929940400212016
"607",0.961,0.807,0.116,0.684,0.057,0.303,0.617,0.526,0.483,0.64,0.956,0.831,0.899,"51107611202",0.968189612762667
"608",0.916,0.651,0.016,0.406,0.002,0.241,0.579,0.326,0.368,0.748,0.576,0.844,0.897,"51083930601",0.846999710310488
"609",0.943,0.737,0.085,0.739,0.025,0.533,0.793,0.587,0.428,0.692,0.744,0.824,0.791,"51650010304",0.974819913892582
"610",0.92,0.825,0.401,0.871,0.235,0.718,0.694,0.572,0.599,0.283,1,0.809,0.63,"51013102904",1.02189612726056
"611",0.94,0.654,0.018,0.5,0.005,0.282,0.266,0.385,0.322,0.728,0.722,0.789,0.801,"51089011100",0.80232046727693
"612",0.969,0.858,0.57,0.889,0.177,0.884,0.751,0.513,0.576,0.363,1,0.754,0.546,"51013101401",1.03547165847668
"613",0.912,0.745,0.215,0.795,0.08,0.292,0.687,0.427,0.564,0.535,0.863,0.856,0.854,"51087200600",0.965800641785699
"614",0.848,0.652,0.011,0.52,0.004,0.375,0.029,0.475,0.368,0.793,0.69,0.777,0.95,"51185021000",0.795613491017855
"615",0.967,0.761,0.108,0.756,0.084,0.373,0.751,0.543,0.622,0.609,0.985,0.761,0.819,"51107610603",0.966430644057866
"616",0.934,0.68,0.028,0.636,0.015,0.336,0.521,0.408,0.46,0.737,0.84,0.79,0.887,"51009010504",0.879218450033381
"617",0.89,0.657,0.137,0.683,0.096,0.716,0.846,0.547,0.484,0.622,0.901,0.715,0.841,"51710006000",0.940023043247367
"618",0.95,0.792,0.121,0.69,0.087,0.739,0.853,0.555,0.529,0.642,0.97,0.823,0.885,"51059432000",1.01120594502544
"619",0.924,0.763,0.284,0.846,0.149,0.665,0.872,0.481,0.587,0.499,0.995,0.694,0.764,"51059420600",0.991140673616052
"620",0.91,0.792,0.385,0.81,0.128,0.793,0.757,0.442,0.61,0.479,0.995,0.748,0.805,"51510200802",0.992991689747511
"621",0.953,0.725,0.163,0.702,0.054,0.699,0.789,0.524,0.506,0.648,0.983,0.768,0.751,"51550020912",0.966691170784516
"622",0.916,0.712,0.039,0.596,0.007,0.62,0.31,0.449,0.472,0.734,0.869,0.768,0.795,"51121020802",0.864745429191986
"623",0.926,0.719,0.062,0.759,0.077,0.569,0.904,0.561,0.576,0.644,0.965,0.743,0.766,"51153901016",0.987913350481355
"624",0.913,0.662,0.111,0.471,0.06,0.574,0.432,0.455,0.576,0.674,0.909,0.702,0.915,"51650010400",0.834963320896477
"625",0.381,0.575,0.006,0.31,0.001,0.129,0.164,0.438,0.069,0.789,0.13,0.776,0.933,"51027010200",0.870754538908222
"626",0.936,0.791,0.146,0.757,0.06,0.845,0.521,0.416,0.552,0.66,0.944,0.785,0.77,"51540000302",0.951274879800771
"627",0.922,0.671,0.043,0.652,0.085,0.612,0.777,0.522,0.518,0.684,0.969,0.771,0.845,"51700032228",0.94339387805228
"628",0.966,0.729,0.056,0.777,0.042,0.33,0.655,0.553,0.506,0.697,0.864,0.808,0.821,"51041100934",0.948009603795273
"629",0.978,0.902,0.751,0.933,0.541,0.998,0.642,0.556,0.507,0.358,0.998,0.722,0.592,"51013101801",1.09850549120377
"630",0.914,0.697,0.068,0.647,0.032,0.719,0.553,0.481,0.506,0.718,0.992,0.651,0.73,"51680000204",0.89374303354866
"631",0.925,0.768,0.219,0.675,0.065,0.614,0.608,0.325,0.529,0.461,0.586,0.692,0.72,"51760010402",0.864059151656007
"632",0.9,0.731,0.099,0.732,0.113,0.463,0.707,0.471,0.53,0.659,0.986,0.747,0.794,"51810044808",0.970555759602942
