blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""516800006004""","""Lynchburg, VA""",1.00,172.00,71.00,92.08,36,41,33,15,19,13,21,22,20,7.47,5.76,1.39,1,1,18134,16415,18796,4,4,4,10101,8574,10585,7554,6261,7947,2513,2275,2605,34,38,33,100,111,97,8.1,9.2,2.23,0.77,9367,43,19139,86,6,195,861,597,860,494,28,72
"""516600002071""","""Harrisonburg, VA""",1.00,1474.00,438.00,83.45,53,63,48,31,39,28,22,24,20,6.73,35.32,1.47,1,1,17175,15098,17210,6,6,6,10614,9119,10717,8004,6817,8098,2380,2093,2385,230,210,234,362,330,368,9.1,0.4,7.55,5.25,8577,2,17031,91,12,383,793,1265,,1265,0,100
"""517600209002""","""Richmond, VA""",1.00,602.00,242.00,65.84,35,41,39,17,21,19,18,20,20,6.44,23.69,1.54,1,2,17304,15415,17116,9,9,9,10944,9675,10720,8375,7373,8171,2398,2136,2372,172,166,177,145,140,150,7.5,8.8,5.23,3.68,21781,63,37526,89,5,253,634,838,1038,687,43,57
"""510594316001""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,4259.00,2146.00,573.05,44,53,72,31,38,53,14,15,20,5.58,20.88,1.73,2,2,18952,16600,17494,6,5,6,12510,11033,10720,9853,8705,8266,2627,2301,2424,30,26,30,17,14,17,8.0,7.4,11.52,3.74,29623,23,41778,91,20,68,1392,2362,2814,2077,39,61
"""511210205002""","""Blacksburg-Christiansburg-Radford, VA""",1.00,1133.00,575.00,203.89,50,59,44,28,35,24,22,24,20,6.78,19.13,1.42,1,1,16513,14538,17419,9,9,10,10163,8737,10725,7713,6570,8145,2288,2015,2414,162,152,166,181,170,186,8.3,5.0,5.12,2.82,10175,28,12456,87,10,173,816,1060,2061,750,24,76
"""515500209062""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,2447.00,1063.00,360.37,46,54,49,27,34,29,19,21,20,6.91,20.38,1.53,1,1,18917,16277,18603,3,3,3,11003,9717,10726,8331,7420,8096,2621,2256,2578,50,41,52,48,39,50,8.3,7.9,7.59,2.95,16764,13,28247,89,11,183,902,1325,1337,1316,41,59
"""511539017012""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2754.00,797.00,222.60,37,45,60,24,29,40,14,15,20,8.71,31.20,1.70,2,1,19840,17210,18213,4,3,4,12550,11188,10728,9686,8716,8105,2750,2386,2524,113,85,99,22,16,19,8.1,6.9,4.46,3.58,21705,18,29119,90,32,196,1661,1811,1606,1885,26,74
"""515500209063""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,2778.00,1166.00,266.90,47,56,51,28,35,31,19,21,20,8.09,35.36,1.54,1,1,18766,16287,18450,3,3,3,11007,9703,10729,8357,7404,8120,2600,2257,2557,50,43,52,47,41,50,8.3,7.9,5.17,4.37,16994,17,26249,88,11,187,1051,1381,1561,1275,37,63
"""511539014081""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1741.00,742.00,911.01,34,41,55,21,26,35,14,15,20,8.22,6.69,1.69,2,1,20500,17538,18751,2,1,1,12555,11218,10730,9655,8770,8095,2842,2431,2598,58,16,36,11,3,7,8.4,4.6,10.88,0.81,14937,0,22006,90,29,65,1444,1594,1456,1648,28,72
"""511076111013""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1261.00,477.00,115.38,37,45,61,24,30,41,14,15,20,8.20,33.92,1.72,2,2,19623,17165,18035,3,2,3,12595,11198,10730,9825,8783,8184,2720,2380,2499,50,36,47,10,7,9,8.7,6.2,11.39,4.13,18276,22,31085,90,7,294,894,1829,2394,1635,26,74
"""511539014083""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,4758.00,1417.00,135.82,34,40,55,20,25,35,14,15,20,8.41,87.72,1.72,2,2,19204,16420,17539,4,2,3,12583,11113,10730,9828,8782,8212,2662,2276,2430,93,55,88,18,11,17,9.0,5.3,10.56,10.43,17940,3,27289,90,5,378,543,1554,1820,1417,34,66
"""510594809021""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2453.00,917.00,515.56,46,55,75,32,40,55,14,15,20,8.23,14.63,1.73,2,2,18855,16420,17370,6,5,6,12500,11031,10732,9857,8731,8295,2614,2276,2407,29,24,30,16,13,17,7.3,9.1,5.99,1.78,31263,41,76511,91,15,120,1014,2481,2862,2062,52,48
"""517100029003""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,721.00,255.00,41.44,48,57,52,30,37,32,19,20,20,7.69,47.32,1.56,1,2,17456,15265,17150,6,6,6,10991,9579,10732,8472,7367,8252,2419,2115,2376,99,96,104,94,91,99,7.9,9.2,8.61,6.15,28300,48,42099,89,2,587,391,1453,1724,1019,62,38
"""517402102001""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,973.00,365.00,135.21,47,56,51,28,35,31,19,21,20,8.30,22.41,1.55,1,1,18831,16565,18472,1,1,1,11047,9840,10733,8426,7534,8159,2609,2295,2560,12,10,15,11,10,14,8.4,8.8,5.33,2.70,17303,39,26444,88,3,307,673,1384,1720,1184,37,63
"""510594154023""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,994.00,382.00,116.02,38,46,63,25,31,43,14,15,20,7.36,24.24,1.71,2,2,19140,16499,17583,12,11,11,12496,11078,10734,9784,8738,8242,2653,2287,2437,59,52,56,32,29,31,7.2,8.9,4.55,3.29,30748,37,29699,88,23,174,1315,1914,2477,1296,52,48
"""511210204002""","""Blacksburg-Christiansburg-Radford, VA""",1.00,2237.00,566.00,211.07,59,69,51,36,45,31,22,24,20,8.61,23.09,1.42,1,1,16584,14584,17490,9,9,9,10162,8710,10734,7705,6539,8147,2298,2022,2424,159,150,164,179,168,184,8.4,5.4,6.84,2.68,8432,25,7785,85,8,252,813,1379,1317,1403,27,73
"""510594224012""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1752.00,829.00,96.28,41,49,67,28,34,47,14,15,20,7.14,61.47,1.71,2,2,19260,16098,17652,11,9,10,12475,10886,10737,9751,8610,8241,2670,2232,2446,55,45,50,30,25,27,7.9,8.4,8.41,8.61,34479,0,41124,90,16,199,1112,2123,2298,1708,70,30
"""510411004061""","""Richmond, VA""",1.00,1175.00,511.00,898.43,35,41,38,16,20,18,18,21,20,7.09,4.03,1.54,1,1,19042,16803,18839,1,0,1,11012,9897,10739,8372,7568,8127,2639,2328,2611,1,1,1,1,0,1,8.6,7.0,7.23,0.57,10843,25,11250,86,6,150,860,806,1080,730,22,78
"""517000322252""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1429.00,595.00,259.31,38,45,41,20,25,22,18,20,20,6.91,15.85,1.51,1,1,18105,15439,17831,7,6,7,10845,9477,10592,8237,7249,8020,2509,2139,2471,99,89,101,95,85,97,8.5,8.2,43.29,2.29,18841,7,14643,86,6,271,577,974,1063,874,53,47
"""517600109002""","""Richmond, VA""",1.00,264.00,136.00,62.70,36,42,39,18,22,20,18,20,20,,,1.55,1,2,16196,14844,15962,9,10,10,10856,9673,10597,8433,7430,8201,2244,2057,2212,179,186,184,152,158,156,7.8,8.6,3.89,2.17,25029,84,37549,89,4,286,495,879,895,874,23,77
"""510594522002""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1672.00,604.00,103.95,37,44,60,24,29,40,13,15,20,7.88,45.76,1.69,1,1,18820,16143,17356,12,11,12,12305,10784,10598,9636,8493,8136,2609,2238,2405,60,52,57,33,29,32,7.5,8.9,8.06,5.81,37982,17,57131,90,26,219,1411,1814,2073,1372,63,37
"""516839104013""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2459.00,424.00,39.29,32,38,51,18,23,31,13,15,20,9.95,107.36,1.67,1,1,18794,16303,17195,6,5,6,12458,11043,10601,9517,8513,7894,2605,2260,2383,336,270,325,56,45,54,8.9,6.7,10.37,10.79,18805,16,24277,89,6,261,678,1400,962,1533,23,77
"""517100004003""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1459.00,805.00,125.65,40,48,43,22,27,24,19,21,20,6.67,42.73,1.55,1,1,17616,15505,17282,3,3,3,10917,9667,10602,8422,7469,8149,2441,2149,2395,53,50,58,51,47,55,9.0,5.8,9.90,6.41,10124,20,8308,85,3,376,1308,1067,1595,914,22,78
"""517600503001""","""Richmond, VA""",1.00,1484.00,791.00,171.90,52,62,57,34,42,37,18,20,20,6.52,30.02,1.51,1,1,17661,15487,17508,8,8,8,10816,9503,10606,8213,7208,8020,2447,2146,2426,156,149,160,132,126,136,7.7,9.4,8.98,4.60,24636,46,43011,88,7,290,738,1675,2041,1297,51,49
"""517000321132""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1354.00,622.00,1448.33,37,43,40,18,23,20,18,20,20,5.32,2.28,1.50,1,1,19059,16363,18779,6,5,6,10861,9539,10608,8136,7199,7920,2641,2267,2602,84,73,86,80,70,82,8.2,8.0,10.95,0.43,15036,1,19281,87,21,75,1084,895,818,955,44,56
"""510872008051""","""Richmond, VA""",1.00,2494.00,832.00,414.64,31,36,34,12,16,14,18,20,20,6.23,12.51,1.54,1,2,17222,15337,17042,8,7,8,10841,9638,10610,8407,7467,8200,2387,2125,2362,47,46,49,40,39,42,7.7,8.5,6.65,2.01,21992,50,25372,88,14,94,808,621,1067,429,30,70
"""517700023001""","""Roanoke, VA""",1.00,1168.00,506.00,162.21,43,51,41,23,29,22,20,22,20,6.60,20.58,1.41,1,1,17436,15690,18240,3,4,4,10162,9029,10613,7694,6801,8032,2416,2174,2528,51,54,53,54,57,57,8.3,7.9,3.31,3.12,13484,36,25529,88,11,253,860,967,1063,944,19,81
"""510131008002""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,905.00,282.00,49.94,45,54,74,32,39,54,13,15,20,7.86,44.37,1.75,2,2,16761,14696,15533,13,12,13,12372,10846,10614,10016,8778,8430,2324,2037,2153,32,31,32,16,15,16,6.0,9.8,4.91,5.65,56508,91,95792,90,5,372,592,2428,2613,1821,77,23
"""510131009003""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,821.00,284.00,80.26,50,61,83,37,46,63,13,15,20,7.92,28.02,1.75,2,2,16912,14690,15602,15,14,14,12360,10837,10614,9978,8765,8416,2344,2036,2162,38,36,37,19,18,18,6.3,9.8,6.75,3.54,61113,83,99888,90,4,271,598,2826,3302,889,80,20
"""511539004101""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,3340.00,1032.00,822.20,34,41,55,21,26,36,13,15,20,8.69,10.90,1.67,1,1,19579,16824,18021,7,5,6,12399,10939,10616,9513,8469,7957,2714,2332,2497,173,138,162,33,26,31,8.3,7.4,10.01,1.26,18849,4,16151,87,22,81,1517,1599,1969,1379,37,63
"""511870205003""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1279.00,495.00,196.67,24,28,38,10,13,18,14,15,20,7.10,17.86,1.72,2,1,19535,17229,17973,0,0,0,12509,11225,10619,9800,8837,8126,2708,2388,2491,0,0,2,0,0,2,9.0,6.2,4.42,2.52,7411,23,9185,86,3,393,465,804,,804,18,82
"""517100044001""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,361.00,140.00,56.32,53,64,58,35,43,38,18,20,20,7.54,18.74,1.52,1,1,17471,15178,17172,12,12,12,10884,9580,10619,8255,7277,8029,2421,2103,2380,208,200,211,198,191,200,8.1,8.3,4.34,2.49,25046,33,37288,89,5,420,551,1699,2625,718,51,49
"""511539014031""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2347.00,887.00,201.10,31,37,50,18,22,31,13,15,20,7.44,32.80,1.69,2,1,19286,16617,17668,5,3,4,12456,11004,10620,9665,8613,8060,2674,2304,2448,118,87,112,23,17,22,8.7,7.1,7.93,4.41,19495,13,30190,90,7,267,653,1372,1500,1302,35,65
"""517600107003""","""Richmond, VA""",1.00,453.00,185.00,73.18,40,48,44,22,28,25,18,20,20,6.79,17.16,1.52,1,1,17138,15187,16952,9,9,10,10846,9592,10620,8295,7314,8091,2375,2104,2349,176,173,180,149,147,152,7.8,9.0,3.26,2.53,26339,52,44388,89,7,227,726,1107,1309,975,39,61
"""511539012211""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2151.00,1028.00,268.89,36,43,58,23,28,39,13,15,20,6.92,26.44,1.68,1,1,19345,16612,17780,6,5,5,12444,10965,10622,9612,8542,8021,2682,2303,2464,150,120,137,29,23,26,8.6,7.9,12.16,3.82,20693,10,17094,87,8,231,694,1732,1845,1654,41,59
"""517700019004""","""Roanoke, VA""",1.00,1025.00,567.00,138.35,39,46,38,19,24,18,20,22,20,6.50,26.65,1.43,1,1,16521,14660,17376,5,5,5,10123,8909,10623,7759,6800,8138,2289,2031,2408,75,78,77,80,82,82,8.6,8.0,6.45,4.10,17269,34,20599,87,3,439,522,807,1076,652,37,63
"""517100031001""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,956.00,454.00,122.08,42,50,45,23,29,26,19,21,20,6.49,24.15,1.55,1,2,17168,15428,16846,6,6,6,10918,9660,10624,8441,7421,8187,2379,2138,2334,98,102,102,93,97,98,8.2,8.6,6.86,3.72,27418,54,27299,88,6,241,738,1146,1601,977,27,73
"""510594605023""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2035.00,625.00,251.33,50,61,83,37,46,63,13,15,20,8.59,21.37,1.70,1,2,18917,16261,17450,8,7,8,12369,10826,10626,9706,8536,8168,2622,2254,2418,41,35,39,22,19,22,6.8,9.7,4.99,2.49,37711,43,102500,90,11,199,846,2828,2994,2378,73,27
"""510872003053""","""Richmond, VA""",1.00,1901.00,718.00,300.59,42,49,46,23,29,26,18,20,20,7.77,18.55,1.52,1,1,18181,15979,18028,6,5,6,10843,9546,10626,8289,7298,8093,2519,2214,2498,34,33,35,29,28,30,7.7,9.4,2.96,2.39,23036,41,43048,88,9,202,711,1173,1382,994,46,54
"""517402111001""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,835.00,291.00,93.02,40,48,44,22,27,24,19,20,20,7.04,22.03,1.54,1,1,17457,15342,17134,7,7,8,10914,9623,10628,8371,7377,8125,2419,2126,2374,124,120,128,118,114,122,8.2,8.6,9.21,3.13,21554,46,39570,89,3,454,464,1074,1373,833,45,55
"""510594913032""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2946.00,1222.00,90.25,37,44,60,23,29,40,13,15,20,7.55,102.25,1.71,2,2,18995,15852,17311,7,6,7,12422,10873,10629,9752,8648,8196,2633,2198,2399,37,27,34,20,15,19,8.6,7.7,17.15,13.54,27502,2,27116,89,5,359,671,1787,1903,1589,63,37
"""518100458094""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1229.00,342.00,33.24,47,57,51,29,36,31,19,21,20,8.69,89.45,1.54,1,1,17458,15398,17112,5,5,6,10933,9719,10630,8405,7479,8144,2419,2134,2371,109,106,114,104,101,109,8.7,8.2,20.83,10.29,29875,40,23578,88,5,424,585,1413,,1413,26,74
"""517100013002""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1980.00,719.00,117.11,39,46,42,21,26,23,19,20,20,7.12,43.69,1.54,1,1,17535,15524,17237,6,6,6,10905,9564,10631,8371,7312,8134,2430,2151,2389,104,101,109,99,96,104,8.3,8.6,10.27,6.14,21405,36,17721,86,5,295,666,1015,1333,801,40,60
"""510594152001""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,719.00,351.00,130.25,38,45,61,24,30,41,13,15,20,6.81,18.34,1.70,2,1,19191,16629,17717,9,8,9,12419,10923,10633,9712,8576,8135,2660,2305,2455,46,42,43,25,23,24,7.7,9.3,8.71,2.69,31056,34,35528,88,10,94,1053,1856,2091,1563,56,44
"""517100002012""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1063.00,572.00,95.46,40,47,43,21,26,23,19,20,20,6.44,38.60,1.53,1,1,17716,15473,17409,7,7,7,10911,9584,10634,8333,7324,8094,2455,2144,2412,123,117,127,117,111,121,8.6,7.4,9.12,5.99,19369,21,10774,85,5,375,603,1031,1375,821,38,62
"""518100460122""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,2287.00,696.00,216.41,48,57,52,29,37,32,19,21,20,7.65,24.59,1.54,1,1,17530,15491,17209,6,6,6,10930,9705,10639,8385,7440,8134,2429,2147,2385,116,118,121,111,112,115,8.4,8.2,4.75,3.22,28359,37,21582,87,9,325,809,1446,1165,1549,27,73
"""517500101021""","""Blacksburg-Christiansburg-Radford, VA""",1.00,2761.00,0.00,63.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,0.00,0.00,,,,,,,2179,,,,,
"""517700010002""","""Roanoke, VA""",1.00,1083.00,434.00,437.61,38,44,36,17,22,16,20,23,20,6.86,6.80,1.44,1,2,16713,15344,17361,4,5,4,10207,9100,10645,7828,6902,8177,2316,2126,2406,63,73,62,67,77,65,8.4,8.2,4.74,0.99,17275,53,22268,88,5,168,754,727,617,747,15,85
"""515102014001""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1318.00,478.00,102.21,51,62,84,38,47,65,13,15,20,7.71,36.05,1.73,2,2,17770,15316,16376,16,15,16,12401,10847,10645,9858,8650,8300,2463,2123,2269,79,74,76,52,49,50,6.0,9.8,5.80,4.68,52999,77,83467,89,4,382,533,2900,2900,,87,13
"""510594216001""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,3146.00,877.00,128.58,32,37,51,18,23,31,13,15,20,9.34,63.74,1.70,1,1,19347,16224,17696,10,8,9,12409,10844,10648,9680,8556,8152,2682,2249,2452,47,38,44,26,21,24,8.0,8.7,11.15,6.82,30593,10,28103,88,7,249,803,1397,1340,1537,71,29
"""517700010001""","""Roanoke, VA""",1.00,1238.00,369.00,300.48,39,46,38,19,24,18,20,22,20,7.57,9.30,1.42,1,1,16702,14970,17504,5,5,5,10134,8905,10648,7745,6751,8147,2314,2074,2426,75,79,75,79,84,79,8.3,8.9,4.59,1.23,18336,44,29913,88,3,311,585,806,926,724,41,59
"""517000312001""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,438.00,264.00,353.61,30,34,32,11,14,12,19,20,20,5.88,4.39,1.50,1,1,19136,16478,18853,7,6,7,10891,9511,10648,8138,7139,7932,2652,2283,2613,101,89,103,97,85,99,8.1,8.7,6.69,0.75,14804,6,39199,89,10,177,809,558,,558,54,46
"""510230401003""","""Roanoke, VA""",1.00,963.00,376.00,57724.90,53,64,51,22,28,21,31,36,30,10.33,0.07,2.25,2,2,24914,22038,26199,0,0,0,15684,14443,16208,12232,11389,12578,3452,3054,3630,0,0,0,0,0,0,0.1,2.4,0.05,0.01,1459,79,1586,81,359,7,4973,929,929,,97,3
"""517000321261""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1637.00,595.00,389.81,38,44,41,19,24,21,19,20,20,7.52,11.49,1.51,1,1,18409,15811,18127,8,7,8,10903,9563,10653,8237,7271,8023,2551,2191,2512,115,101,118,110,97,112,8.5,6.8,5.00,1.53,17940,0,20601,88,14,123,1111,936,958,920,42,58
"""518100418022""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,903.00,470.00,213.05,55,66,60,37,46,40,19,20,20,7.01,15.48,1.52,1,1,18393,15830,18096,5,4,5,10932,9638,10653,8291,7362,8049,2549,2194,2508,93,82,96,88,78,92,8.6,7.5,7.76,2.21,13536,10,10902,85,6,174,992,1792,2188,1518,41,59
"""517600706011""","""Richmond, VA""",1.00,1199.00,462.00,420.32,31,36,34,13,16,14,18,20,20,6.05,6.65,1.51,1,1,17847,15694,17700,9,9,9,10856,9574,10653,8213,7235,8026,2473,2175,2453,171,164,174,144,139,148,7.7,9.2,4.77,1.10,22904,34,26687,87,14,111,964,629,1138,230,44,56
"""510594810002""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,3482.00,835.00,163.10,35,42,57,22,27,38,13,15,20,9.97,51.05,1.70,1,1,19394,16466,17810,9,7,8,12413,10865,10656,9683,8548,8148,2688,2283,2468,42,34,40,23,19,22,8.0,8.3,7.19,5.12,29470,8,64347,92,12,185,1065,1689,1679,1704,62,38
"""510131013002""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,877.00,319.00,76.28,45,54,74,32,40,54,13,15,20,7.06,29.54,1.78,2,2,16259,14297,15034,12,12,12,12420,10927,10657,10136,8916,8544,2254,1982,2083,31,29,30,15,15,15,6.4,9.8,3.93,4.18,63367,92,94743,90,6,151,709,2439,2486,2341,68,32
"""517100069012""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,917.00,335.00,440.86,41,49,45,23,28,25,19,21,20,8.00,6.08,1.54,1,1,17179,15377,16870,12,11,12,10942,9713,10657,8367,7390,8121,2381,2131,2338,195,193,198,185,184,189,7.6,9.3,3.58,0.76,22257,60,45499,89,6,234,744,1116,1475,885,39,61
"""516839103012""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2962.00,1046.00,228.65,31,37,50,18,22,31,14,15,20,8.13,37.20,1.67,1,1,19012,16243,17380,6,5,6,12501,11004,10661,9519,8480,7929,2636,2252,2408,347,272,323,58,46,54,8.8,6.7,35.07,4.57,19838,4,27546,89,7,230,681,1370,1495,1300,36,64
